id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_debit,keterangan
535,3541082492407851,Westleigh Penley,2/12/2025,647383.96,"A comfortable crew neck sweater, great for all seasons."
536,3560969359157262,Von Regelous,7/27/2024,33913.29,"Tender and juicy pork chops, perfect on the grill."
537,6333910024917531,Gerty Pilbeam,7/5/2024,758688.04,Frozen mix for quick berry smoothies.
538,3574695599324941,Ashleigh Dagnall,10/5/2024,620426.2,Frozen mini meatballs that are great as a snack or in pasta dishes.
539,3583103599719540,Judas Macro,4/3/2025,3163.65,"Rich and creamy dressing with garlic flavor, perfect for salads."
540,5602249371294152,Isobel Henrique,2/5/2025,355277.73,Wireless trackpad for enhanced laptop navigation.
541,3536764800665026,Idalia Whitrod,6/17/2024,121751.38,Rich sauce for desserts and ice cream.
542,374739021176269,Seana Foxon,10/25/2024,270654.81,High-density foam roller for muscle recovery.
543,5007666998779623,Fidole Paolotto,9/17/2024,126396.25,All ingredients needed to make your own sushi
544,4041372552249746,Griffie O'Logan,5/27/2024,661879.27,Delicious cookies made with almond flour for a gluten-free treat.
545,3572701700277085,Gaspard Galliford,1/9/2025,380812.83,Creamy honey mustard sauce for dipping or dressing.
546,3571480713581178,Kinsley Livzey,11/1/2024,270562.35,"Crispy chicken bites, perfect for dipping."
547,4041377983370805,Finley Najera,8/18/2024,353146.97,Powerful hand blender for soups and smoothies.
548,3546259266740064,Cyndie Enderlein,8/10/2024,722457.78,Smart speaker with Alexa and music streaming features.
549,30395839711965,Cooper Bunting,2/28/2025,802998.53,Spicy sauce perfect for chicken wings and dipping.
550,3571232476329505,Tasia MacFarlane,9/23/2024,931354.85,Creamy Greek yogurt packed with protein and probiotics.
551,5010128719401594,Rae Hele,5/29/2024,691510.95,1080p HD video camera with night vision.
552,3556210123917905,Ema O'Doherty,10/1/2024,197886.82,Space-saving broom holder for organized cleaning supplies.
553,3530806637720387,Torrance Dollimore,6/13/2024,633569.18,"A spicy, flavorful cheese stick great for snacks or lunchboxes."
554,3541084157534086,Ivy Knellen,10/23/2024,387701.47,Stream HD video wirelessly to your TV.
555,3530201120206088,Klara Dmych,1/27/2025,493009.12,Control home appliances remotely using your smartphone app.
556,3564112133495585,Waldemar Noseworthy,4/3/2025,772276.0,"Tender jackfruit cooked in BBQ sauce, a delicious plant-based alternative."
557,56022373113622606,Durant Gadault,7/27/2024,253189.18,Notepad made from recycled paper for sustainable note-taking.
558,3557325961331990,Kelbee Charville,12/18/2024,202374.52,A cozy long cardigan designed for layering in any season.
559,50203798694510370,Annabela Duckett,9/4/2024,228940.11,Compact air purifier to improve indoor air quality.
560,5520979599698417,Cammy Lydiate,7/24/2024,620536.1,Hard-shell case for protecting sunglasses.
561,3551545366239219,Joshuah Albro,10/11/2024,382363.84,Fun and colorful gardening tools designed for children.
562,6761662129324011,Tobias Ponnsett,12/19/2024,25753.44,Set of decorative ceramic planters for indoor plants.
563,501894030680353649,Randi Nurden,3/6/2025,554753.1,Learning tablet with kid-friendly educational apps.
564,374288410279193,Madella Brideoke,4/15/2025,999226.34,Refreshing basil-infused lemonade for a cool drink.
565,6709626622007253,Kippy De Bernardi,3/3/2025,552887.22,Durable and non-stick ceramic cookware for healthy cooking.
566,36284832317554,Brynne Humbie,5/6/2025,695579.93,A flavorful sauce for stir-frying vegetables and meats.
567,56022332873870714,Abbey Seifenmacher,3/1/2025,757788.0,"Gluten-free pasta made from red lentils, packed with protein."
568,3579550177612990,Gaylord Flag,4/24/2025,232805.39,A classic white button-up shirt for a polished appearance.
569,3553381338089815,Barth Grace,11/17/2024,158061.63,Compact campfire for grilling and warmth during camping trips.
570,337941225155687,Noby Chatell,4/2/2025,774402.41,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.
571,6331106863148419,Layton Revie,8/3/2024,625779.29,Delicious pasta shells filled with spinach and cheese
572,3542771056868032,Barbra Bresland,1/1/2025,871391.65,A light and breezy top ideal for warm days.
573,3552097019948589,Woodie Wernham,2/15/2025,613268.68,A high-quality protein powder perfect for smoothies and baking.
574,201640757817168,Missy Nazair,10/10/2024,838769.49,Set of five reusable fabric face masks.
575,3581937585943990,Tracie Shale,7/11/2024,469520.24,Organize coffee capsules with this stylish dispenser.
576,3576082625723321,Danika Spiers,1/31/2025,560310.31,Complete sculpting tools for artists.
577,4844790211697089,Cheryl Oakhill,8/2/2024,94329.68,"Mix for homemade cornbread, just add water and bake for a delicious side."
578,3533550052348509,Annemarie Mepham,9/24/2024,607071.94,1080p wireless security camera with night vision.
579,3559836788553812,Sonnnie Scala,10/25/2024,384405.32,Stylish wall art to enhance home decor.
580,3575807251350911,Shannon Skelly,1/30/2025,479808.25,Low-calorie rice cake for snacks.
581,374283079894044,Daphna Daniells,4/12/2025,808661.09,"Light and crispy rice cakes, a perfect low-calorie snack."
582,67614483792299641,Witty Ilewicz,10/11/2024,143940.87,"A blend of nuts, seeds, and spices for a healthy snack."
583,3581059912539951,Kissie Deboick,4/16/2025,176302.62,"Crispy chips made from taro root, a wonderful snack."
584,3577398563282032,Emlynn Inman,7/23/2024,122661.09,Elegant glass decanter for aerating wine.
585,3569049314846829,Valentino Starrs,3/31/2025,743082.61,Heavy-duty grill pan for indoor grilling.
586,3540212395184569,Elly Roome,2/28/2025,805279.87,Collapsible dish rack for kitchen countertop use.
587,3562756676462683,Mil Viste,10/21/2024,564132.33,Elegant glass decanter for aerating wine.
588,374622240719111,Kaela Werner,12/21/2024,599966.58,"A mix of nuts roasted with spicy seasonings, perfect for snacking."
589,30064316422625,Tierney Fealty,6/2/2024,320488.63,Assorted indoor plants for home decor.
590,4913613619201898,Simone Gagie,10/28/2024,459922.2,Leak-proof cooler bag ideal for picnics and camping.
591,374622479835000,Abbe Owens,3/9/2025,611150.42,Portable car vacuum cleaner with strong suction.
592,5541143447249320,Editha Kenewell,5/10/2025,643993.52,"Concentrated tomato paste, great for sauces."
593,6759087002963813313,Pattie Spratt,3/14/2025,380753.82,High-quality olive oil infused with fresh lemon zest.
594,5007667422114353,Monti Slesser,6/30/2024,813427.62,"A zesty marinade made with lemon juice and garlic, ideal for chicken or fish."
595,676784723271384410,Virgie Benoy,2/28/2025,321650.53,Beginner-friendly acoustic guitar with natural finish.
596,5417823163851372,Dory Hardwich,3/5/2025,284887.24,"Crispy baked radish chips, a healthy snack alternative."
597,3539509318950288,Joannes Pollins,6/9/2024,555971.72,Plant-based protein powder for post-workout recovery.
598,30151336386482,Rosetta Soans,1/23/2025,355868.64,Oven-roasted potatoes tossed in garlic and parmesan cheese seasoning.
599,6761654223983176668,Gerrard Corneck,6/6/2024,70540.94,Nutty and wholesome brown rice.
600,58931497002232445,Corina Basezzi,8/8/2024,701327.08,Healthy pizza crust made from cauliflower
601,5602244192625932,Zaccaria De Meis,3/31/2025,198629.77,Manual blender for smoothies and mixing ingredients on the go.
602,374288187178727,Allison Furney,7/14/2024,302708.69,"Floral and refreshing herbal tea, great hot or iced."
603,3555398140830788,Catarina Scothron,3/28/2025,344148.64,Complete outdoor kit for camping and hiking.
604,337941405079459,Jolyn Forte,5/4/2025,849155.35,Retro instant camera for capturing and printing photos instantly.
605,3537004348198563,Wilt Abotson,7/31/2024,466780.52,"Creamy hummus with a kick of spice, great for dipping."
606,3558886945918458,Megan Bullion,11/15/2024,302943.05,Hearty tomato soup made from organic ingredients.
607,374283625309414,Ker Faulo,6/16/2024,427924.42,"Spicy and flavorful soup made with black beans, perfect as a meal or starter."
608,347605404037101,Creighton Waldera,4/26/2025,902635.73,A pack of assorted nut and protein bars for a quick energy boost.
609,490351789641637489,Ardenia Gianilli,12/18/2024,195729.28,"Sweet and chewy taffy flavored like caramel apples, great for fall."
610,5602226008083703,Flo Shird,1/30/2025,613512.55,"Light and fluffy cream cheese, perfect for bagels or cooking."
611,4913279079807986,Brittany Bigland,5/7/2025,986339.29,Soft and breathable pillowcase for body pillows.
612,337941218071610,Daphne Leverton,10/15/2024,537620.12,"Deliciously smoked salmon, great for bagels."
613,5048371203994627,Jacquetta Mechic,12/5/2024,527094.78,Compact knife with safety lock for everyday use.
614,30185640792373,Lilla Molan,5/15/2024,4696.77,Portable desk that can be adjusted for sitting or standing.
615,3571126000585865,Dante Mileham,5/2/2025,533030.46,Handheld frother for creating frothed milk for coffee.
616,677193773563783335,Barde Proughten,4/19/2025,398307.36,Smart robotic vacuum for automatic cleaning.
617,5602239196228501,Roxanna Trusler,9/4/2024,286088.99,"A zesty salad with black beans, corn, and chipotle dressing."
618,3579397041958369,Giulia Curreen,12/7/2024,242662.78,Maintain freshness and dispense cereal easily.
619,3538710791325102,Noah Seabert,2/3/2025,512989.06,Savory potato chips with a hint of maple sweetness and crispy bacon flavor.
620,3569520652924469,Allene Ricket,4/15/2025,177605.36,Nutritious chia seeds great for smoothies
621,6333761969621451339,Tierney Darko,3/29/2025,396910.34,Tender ribs smothered in a honey barbecue sauce.
622,3540322496881912,Leigh Yoskowitz,7/12/2024,760441.65,Prepped vegetables and sauces for a quick Asian stir-fry meal.
623,675950769198621806,Tiffany Yanshin,9/25/2024,935137.07,Set of baking sheets for effortless baking.
624,5010125440047951,Kippar Cornick,9/8/2024,236626.3,Jump rope that counts your jumps for tracking workouts.
625,4405750112251288,Gunar Pearn,5/21/2024,551577.12,Fairy lights perfect for decorating patios and backyards.
626,676296489859873924,Cristobal Borne,7/28/2024,615817.83,"Lean and versatile ground turkey, perfect for various dishes."
627,5602246111679452,Booth Parradice,7/19/2024,921413.08,Essential tools for on-the-go bike maintenance.
628,3535680044928189,Garvey Barbour,2/9/2025,87962.14,Silicone oven mitts for safe handling of hot cookware.
629,201926723201441,Beverly Kupper,11/2/2024,999151.54,Savory quiche loaded with spinach and cheese.
630,4017959446569709,Ketti Tomadoni,9/20/2024,944622.06,Herbal tea blend with ginger and turmeric for a soothing drink.
631,3576110179954669,Marlo Baden,12/18/2024,107312.49,Portable desk that can be adjusted for sitting or standing.
632,3535642318203020,Gisella Hartfleet,5/17/2024,428175.39,"Fruits dipped in rich chocolate, perfect for desserts."
633,30265423073843,Joey Woolerton,8/23/2024,797663.4,"Instant oats with a savory twist, such as herbs and spices."
634,3582839449974667,Linet Fernao,4/7/2025,448495.17,A soothing herbal tea made from ginger root.
635,5377872895400246,Alick Mussolini,1/8/2025,759301.32,Complete outdoor kit for camping and hiking.
636,5002356151736512,Con Oxteby,12/9/2024,704126.05,Ergonomic mouse designed for gamers with high DPI.
637,3575421992481223,Frasier Fronek,3/22/2025,672844.17,Wi-Fi-enabled digital frame for displaying photos.
638,4041376467444003,Clementina Lidgett,10/9/2024,758483.57,Compact digital camera with 20MP resolution.
639,3560909571222981,Prentiss Hynson,5/2/2025,497228.93,"Savory, roasted nuts seasoned with garlic and parmesan."
640,3529142894075320,Antons Golde,9/7/2024,28925.53,Trendy belt bag for hands-free carrying.
641,3579747904704609,Kalindi Gudger,2/1/2025,204335.75,A blend of peach and mango for a tropical smoothie.
642,3539720144374896,Biddie Extill,12/28/2024,489099.53,"Reusable wraps for food storage, replacing plastic wraps."
643,4026352527318106,Kellia Coggan,1/14/2025,828271.32,"A mix of grilled vegetables, ready to heat for quick side dishes."
644,4911013514832726920,Salli Etuck,4/20/2025,705029.32,Plant-based mayonnaise for a creamy taste.
645,5602219573137921,Cheston Shearme,3/15/2025,87028.77,Easy meal kit for creamy fettuccine Alfredo.
646,3559878113564874,Gretal Jeanel,9/16/2024,277693.35,Creamy hummus made with sweet peas and tahini.
647,3581157544400871,Lonny Van Leeuwen,11/1/2024,577459.09,Chic wrap jumpsuit that flatters the body and is perfect for any occasion.
648,3582789207591817,Mikaela Antonacci,3/19/2025,289884.05,Set of ceramic knives for precision slicing.
649,675997052776158706,Ophelia Taylder,4/26/2025,74164.8,Multiple USB ports for charging devices simultaneously.
650,3572013136134561,Siusan Floch,12/23/2024,518235.49,"Delicious and hearty black beans, great for soups or salads."
651,3574411444815764,Edin Saffran,10/13/2024,291651.17,Warm oatmeal flavored with apple and cinnamon.
652,3578684813793418,Caroline Challenor,7/27/2024,16421.51,"Shredded potatoes, perfect for breakfasts."
653,4017953849169217,Derk Coping,10/8/2024,858772.62,A fragrant blend of Italian herbs for pasta sauces and marinades.
654,30571924214228,Niels McAneny,1/23/2025,135936.69,"Colorful veggie chips made from beets, carrots, and sweet potatoes."
655,3530303495226509,Kennan Thorburn,9/24/2024,839598.6,Wireless trackpad for enhanced laptop navigation.
656,3536528893221645,Jilleen Figura,7/2/2024,395009.77,Classic cereal made with whole grains and honey.
657,3535129713797632,Petronella Lutzmann,1/21/2025,112608.13,Soft throw blanket for cozy home decor.
658,30010466190074,Moe Adamo,2/4/2025,79793.0,"A blend of roasted red peppers and spices, perfect for dipping."
659,3568577415714927,Kata Crecy,6/29/2024,84508.24,"Raw brown sugar, perfect for baking or sweetening drinks."
660,5002350203219197,Adela Beston,4/21/2025,378548.9,Cozy cable knit cardigan to layer during chilly evenings.
661,5018265992475184,Mitzi Sibary,5/9/2025,838196.76,"Shredded potatoes, perfect for breakfasts."
662,3555659010559199,Alverta Petrovsky,2/17/2025,519854.32,High-quality olive oil infused with fresh lemon zest.
663,3576775383677288,Dagny Cardenas,1/13/2025,157436.31,Set of stylish watch bands to customize your look.
664,3541723565091938,Nina Starmore,7/6/2024,780559.99,Complete meal kit with everything needed to make beef stroganoff in under 30 minutes.
665,3586479724301538,Lynea Potes,6/10/2024,197478.9,Spicy cauliflower bites for a vegetarian snack.
666,30192458369062,Rod Leverage,1/11/2025,755221.27,Silicone tea infuser for brewing loose leaf tea.
667,3534221879724004,Kikelia Calverley,10/11/2024,216603.52,Practical organizer for keeping your home tidy and clutter-free.
668,3586341837143209,Madalyn Filshin,1/7/2025,763110.26,"A hearty salad with grains, dried fruits, and nuts."
669,4917742083657099,Nollie Schapiro,3/16/2025,259868.18,A spicy marinade perfect for chicken and fish.
670,5038666507528803,Noe Gotecliffe,1/2/2025,13984.71,"Savory pancakes made with chickpea flour, high in protein."
671,6771085296423531,Cynthie Rowles,4/8/2025,457857.12,"Creamy risotto made with mushrooms and herbs, perfect as a side dish or main course."
672,5010122708838478,Cchaddie Cleveland,7/14/2024,462573.65,Stylish bar stools with adjustable height and swivel features.
673,6304027336341766,Mireielle Kirkwood,1/25/2025,932264.23,Versatile organic coconut oil for cooking and baking.
674,3532793371386641,Vincenty Meynell,12/9/2024,209379.16,Durable and versatile backpack for outdoor and travel use.
675,3573149151368814,Noble Sprackling,4/28/2025,247495.1,Portable case to organize and protect jewelry on trips.
676,676246880142254925,Hamel Allchorne,1/8/2025,935264.42,Herbal tea bags made from dried hibiscus flowers.
677,3585643977153836,Rouvin Wateridge,2/28/2025,135991.57,Compact electric pot for hot pot dining at home.
678,491195496221275908,Abraham Twidale,7/13/2024,538454.66,Savory popcorn flavored with maple syrup and bacon bits.
679,6761209680988154,Tobie Spofforth,12/15/2024,604461.28,"Nutrient-rich broccoli, easy to add to any meal."
680,560221719807778288,Leisha Lardiner,4/7/2025,861765.56,"Extra virgin olive oil, ideal for cooking and salads."
681,201961487158404,Andriette Toland,11/11/2024,735936.81,"Lightweight, expandable hoses for easy handling."
682,3575634647313274,Elana Becke,2/7/2025,631247.45,Plant-based sausage links with spices and herbs.
683,201874041431110,Briant Geere,12/22/2024,651742.01,Lightweight and portable folding table for camping or picnics.
684,3569982400565988,Vanda MacCallister,7/23/2024,193248.75,Stylish black leather jacket featuring a zip-up front and multiple pockets.
685,3575525755106924,Marabel Milburn,7/28/2024,553458.41,A stunning lace dress perfect for special occasions.
686,564182226873486829,Natal Loughan,7/20/2024,519287.53,"Fresh artisan bread, perfect for sandwiches"
687,6331102876612384621,Nance Frango,6/12/2024,533902.6,Comfortable over-ear headphones with deep bass.
688,3528196884967996,Giacobo Fitzroy,4/6/2025,5439.95,Peel and stick wallpaper for easy home decor changes.
689,670604919807983458,Armstrong Moorerud,5/27/2024,833769.33,Crispy and delicious biscotti flavored with cranberry and almond.
690,4405669463269725,Terri Mingey,9/7/2024,744300.47,"Creamy vegan dressing made with cashews, perfect for salads."
691,5449873446837369,Ignacio Margeram,4/25/2025,145540.58,A refreshing sparkling beverage with a bold blood orange flavor.
692,0604103640789436,Blanca Gilfoyle,1/1/2025,460429.48,Chocolate-covered candy bars with coconut and almonds.
693,3543720496274631,Roma Saket,9/3/2024,369058.58,"Freshly baked bagels, perfect for breakfast or snacks."
694,3570956025372498,Gerald Caras,8/25/2024,194278.16,Compact electric scooter for commuting and short trips.
695,5251403964878533,Hilario Albery,3/3/2025,619366.89,Compact laundry bag for travel use.
696,3568364721490017,Vachel Fenimore,9/9/2024,181766.41,Fun tabletop air hockey for home or office.
697,58932274068818030,Otto Menendes,11/23/2024,989597.16,Complete grooming kit for dogs and cats.
698,3584437119105858,Wilfrid Amort,8/5/2024,350485.48,High-quality leather wallet with multiple compartments.
699,6759149917210242,Witty Judkin,8/30/2024,388931.51,"Frozen zucchini slices coated in parmesan cheese, perfect for baking or frying."
700,3560221824901688,Ingar Mennithorp,10/2/2024,171921.3,Delicious and tangy marinade for grilling or baking chicken.
701,3548834088322057,Nesta Paddingdon,10/24/2024,993557.92,"Crunchy granola with almonds and a hint of vanilla, perfect for breakfast."
702,3535628285744005,Leopold Burchmore,4/5/2025,901766.92,Portable chess set with magnetic pieces for travel.
703,3567630827709802,Morse Milmore,2/4/2025,262579.07,Multifunctional smartwatch for fitness tracking.
704,3580209544557894,Alyson Vaudrey,1/17/2025,7054.81,"Freshly cut carrot sticks, perfect for snacking."
705,5602222407466425,Cosmo Quincey,1/15/2025,492206.97,Powerful electric pressure washer for deep cleaning.
706,3559326100991734,Hendrick Postan,1/8/2025,610130.35,Hearty lentil soup for a quick meal.
707,6334390994251490255,Kenna Leckey,3/16/2025,531309.66,Handy dispenser for quick access to safety pins.
708,3576793258107307,Julina Bartalucci,1/21/2025,813813.98,"Hearty chili made with beans and vegetables, a savory meal option."
709,3531031771979439,Papagena Acuna,11/9/2024,436456.54,Assorted herbal tea bags for relaxation and wellness.
710,5602219579794386,Floris Greber,5/15/2024,180017.34,Variety pack of sticky notes in different colors and sizes.
711,3579942070922875,August Daniaud,7/2/2024,973853.49,Tablet for digital drawing and illustration work.
712,3537578102534964,Thomasine Iseton,4/5/2025,789600.78,"A natural sweetener made from coconut sap, a healthier alternative to sugar."
713,6395546677282636,Thoma Catlette,7/22/2024,699346.4,Crunchy granola with raisins and cinnamon for a delightful breakfast.
714,5641826770545624,Romain Carlile,8/21/2024,639614.51,"Crispy and chewy granola bars, perfect for on-the-go."
715,4508275337944166,Abbye Ffoulkes,12/25/2024,745992.14,Accurate stopwatch for timing events and workouts.
716,6374470432002111,Prudi Forshaw,7/30/2024,846370.18,All-in-one kit for making delicious chicken salad.
717,3587736167350887,Petronia Booley,7/2/2024,185281.73,"Fresh kale salad with a zesty lemon dressing, great as a side dish."
718,3575004770942119,Randie Duran,10/10/2024,387935.42,"No-bake energy balls made with oats, chocolate chips, and honey."
719,3588687298719947,Carlin Choake,4/14/2025,94893.96,Microwaveable heating pad for muscle pain relief and relaxation.
720,3573086211941422,Marcile Livezey,8/4/2024,248772.53,Wireless trackpad for enhanced laptop navigation.
721,3567848097600135,Madelena Kuscha,3/20/2025,975283.23,Eco-friendly bamboo holder for toothbrushes.
722,3589865804269958,Cece Hoston,5/20/2024,584076.92,Stylish watering can for plants with easy pouring nozzle.
723,5641821038635895,Rudyard Fonso,9/4/2024,395678.25,Tool for measuring perfect pasta portions every time.
724,3561409117607752,Harriett Izakof,5/22/2024,252009.31,"Trendy high-low tee with a relaxed fit, ideal for weekends."
725,3576733326691585,Gaby Brodnecke,5/28/2024,929275.39,"Lightweight, expandable hoses for easy handling."
726,3577551459258470,Madeline Blumire,3/24/2025,689826.66,"High-protein pasta made from black beans, gluten-free."
727,374283186050977,Jase Norgate,12/7/2024,363123.12,Lightweight and portable folding table for camping or picnics.
728,677150281773337356,Beck Moxstead,10/21/2024,971412.21,"A zesty salad with black beans, corn, and chipotle dressing."
729,3564454803855312,Levey Gittings,10/17/2024,827221.85,Lightweight hair dryer with multiple speed settings.
730,503813925147557019,Enrique Offell,7/26/2024,156234.01,Comfortable trainers with mesh inserts for breathability.
731,3539620794387059,Karia Townend,3/25/2025,834540.84,Educational tablet designed for preschool-age children.
732,3544996727189116,Moise Potten,7/24/2024,427472.37,Creamy hummus made with sweet peas and tahini.
733,5602238188842733375,Nadiya Vasiliu,3/17/2025,660325.12,Ready-to-bake cinnamon roll dough for easy breakfasts.
734,5100132789186326,Ema Rochford,5/17/2024,345940.77,Versatile folding table great for events or outdoor activities.
735,374622395605958,Lesya Eglin,3/8/2025,530229.04,HEPA air purifier for clean indoor air.
736,201548095176132,Jeth Holliar,5/11/2025,156364.72,Soft and breathable cotton sweatpants perfect for lounging or workouts.
737,3568152367032866,Maressa Ramelot,5/9/2025,824387.7,"Refreshing and tangy fermented tea, available in various flavors."
738,3581127180203517,Ryun Dyet,3/27/2025,294.98,Make delightful blueberry muffins at home with this easy mix.
739,3567874037221220,Levy Monget,4/18/2025,541860.16,Wax warmer for creating a soothing atmosphere with fragrances.
740,6384338972179714,Pammy Witherby,8/31/2024,873053.44,Creamy pumpkin soup with spices
741,4508965944240863,Tom Bang,2/23/2025,595058.45,"Frozen zucchini slices coated in parmesan cheese, perfect for baking or frying."
742,4017954750543,Ashlie Odda,1/24/2025,655636.64,Rich and flavorful pasta sauce made with ripe tomatoes and basil.
743,4508292485130308,Lindon Illsley,9/20/2024,381420.14,"Flavorful lentil soup, perfect for a quick meal."
744,633410092988291844,Caroline Alfuso,5/21/2024,185802.54,Special attachment for vacuum cleaners to remove pet hair easily.
745,3531110550554124,Thedric Tunnicliff,12/22/2024,585987.37,Creamy risotto infused with wild mushrooms.
746,30562570290638,Fanny Dalmon,10/10/2024,282547.43,Stylish scarves to accessorize any outfit.
747,3533125451961564,Doria Wannes,4/17/2025,936613.34,Rich and sweet paprika spice for seasoning.
748,6763093102368981,Tallie Thyer,10/27/2024,690966.26,UV sanitizer that kills germs on your smartphone.
749,5108757395444651,Leela Hartil,10/29/2024,375051.92,Delicious veggie burgers loaded with grilled vegetables.
750,4041590326989,Barthel Canepe,9/21/2024,918957.39,A high-quality protein powder perfect for smoothies and baking.
751,3562350545060835,Dinny Shreenan,4/8/2025,866819.56,"Healthy salad made with quinoa, almonds, and mixed greens, perfect for a light meal."
752,344797291794085,Lesley Tills,9/10/2024,689942.49,Smart robotic vacuum for automatic cleaning.
753,3561929065425915,Felecia Sandon,8/26/2024,725841.88,Compact and portable backpack for day trips and travel.
754,3549878949764345,Cele Itter,7/1/2024,734905.53,Complete tattoo kit for beginners and professionals.
755,201822299127674,Basia Arnason,7/28/2024,530160.21,Automatically cooks eggs to your desired level.
756,3545722111012907,Laney Roslen,9/12/2024,814496.05,"Durable canvas tote bag, perfect for everyday use."
757,5010121774435367,Herbie Carloni,4/1/2025,998091.13,Professional sharpening system for kitchen knives.
758,3541002878574728,Merry Ownsworth,9/13/2024,3162.88,Safe and easy-to-use nail clippers for pets.
759,4903081267235299,Glynnis Delwater,5/20/2024,503494.74,"Juicy pork tenderloin, great for roasting."
760,3580762889927841,Rianon Goford,3/22/2025,471428.28,Chic wrap jumpsuit that flatters the body and is perfect for any occasion.
761,5366344526335376,Selinda McGrae,7/24/2024,263195.49,Savory sardines packed in olive oil.
762,633379562369716832,Cacilia Lucchi,6/7/2024,980987.62,Compact digital camera with 20MP resolution.
763,5010120342516609,Arv Chell,11/16/2024,303657.46,DIY projector that magnifies your smartphone screen for movie nights.
764,6331108450814577095,Blinny Cobleigh,1/20/2025,210414.38,Wax warmer for creating a soothing atmosphere with fragrances.
765,5018569085800535149,Florie Medcalf,5/17/2024,305654.88,Frozen smoothie blend with berries for a quick and healthy breakfast.
766,3562636595432431,Camey Cudihy,12/16/2024,782004.88,Compact action camera for capturing adventures.
767,3561182447734402,Matthew Lemary,1/29/2025,457162.2,Fun book filled with puzzles and games for kids.
768,3565739138954643,Allyce Burchess,12/11/2024,586604.27,Classic marshmallow treats made with crispy rice.
769,3538034320966009,Bee Beeken,1/2/2025,992411.61,Spicy blue cheese with a hint of buffalo flavor.
770,490386834183282796,Artemus Jeanel,1/18/2025,465943.01,"Soft pita bread, perfect for sandwiches or dips."
771,372301109019127,Esma Meller,9/15/2024,895909.0,Solar-powered charger for smartphones and tablets.
772,3535158765800051,Duff Ablett,11/10/2024,904065.22,Adjustable grinders for fresh spices at the table.
773,3540924910478827,Keefer Foulser,10/9/2024,198726.48,Sweet and nutty filling for delicious homemade pecan pie.
774,3549400499063034,Walliw Gardiner,12/5/2024,237466.51,Wearable device to track fitness activities and heart rate.
775,30059208263640,Nickie Greenhalgh,8/26/2024,90331.22,Extra virgin olive oil infused with fresh basil.
776,4041598102085,Jilly Deporte,5/26/2024,966404.03,Delicious pasta shells filled with spinach and cheese
777,201490662860436,Templeton Gooder,10/17/2024,489603.03,Bottle with infuser for brewing loose-leaf tea on the go.
778,3563645443355248,Jaquelin MacMillan,6/26/2024,275497.09,Large electric griddle for family meals.
779,3532225357292303,Anselma Jimmison,8/27/2024,112596.86,Space-saving colander for rinsing fruits and vegetables.
780,5007663831879322,Barby Brinsford,9/28/2024,624799.54,Fun lunchbox for kids with a sturdy design.
781,5100146923198641,Gwendolyn Peerman,9/5/2024,875570.64,"Crunchy granola with almonds and a hint of vanilla, perfect for breakfast."
782,3550712098975152,Robin Ielden,7/11/2024,770968.14,Mild cheese great for sandwiches.
783,3543266427002196,Sidonia Foxley,8/23/2024,948883.72,Instant oatmeal cups with blueberries for an easy breakfast.
784,3531428754149792,Zackariah Hebblethwaite,8/9/2024,728309.95,"Bright and fragrant cilantro, great for garnishes."
785,3549834602873725,Poul Stuckford,7/15/2024,70420.55,Refreshing coconut water packed with electrolytes for hydration.
786,3564195184111250,Eileen Lowmass,11/4/2024,983870.79,"All-in-one meal kit including pasta, meatballs, and sauce for a quick dinner."
787,4917851850276882,Ermanno Duell,11/19/2024,732376.32,Comfortable wireless headphones designed for sleeping.
788,3559689517181573,Clevey Plowes,12/27/2024,338537.6,Heavy-duty chain lock for securing bicycles.
789,4917367988151772,Anjanette Baines,2/19/2025,259824.6,Unsweetened coconut flakes for baking and topping.
790,3575765490593461,Doro Pavett,12/25/2024,606677.12,Everyday flats that combine comfort and style.
791,4026017188399360,Lianna Luety,7/1/2024,18953.03,"Chic suede ankle booties, perfect for dressing up or down."
792,67633448934346284,Silvio MacAskie,1/25/2025,687721.13,Soft and chewy cookies made with creamy peanut butter.
793,201734943610627,Avivah Chataignier,10/8/2024,8130.56,A flavorful blend of rice with tropical pineapple and coconut flavors.
794,30043818665360,Kelsey Atterley,1/13/2025,781773.23,Retro instant camera for capturing and printing photos instantly.
795,3557570632364553,Candra Rowan,9/11/2024,871912.75,Stream HD video wirelessly from devices to TV.
796,377595661212617,Paxton Lomas,4/12/2025,633859.93,Cook rice and steam vegetables simultaneously for healthy meals.
797,3575767093326349,Zea Tommen,3/19/2025,422792.77,Delicious recipes focusing on plant-based ingredients.
798,3573830119170356,Roderich Christofor,1/28/2025,104826.91,Bluetooth-enabled key tracker to find lost items easily.
799,6762426607972500810,Luelle Finlow,3/21/2025,795115.78,Ready-to-eat chicken bowl with teriyaki sauce and rice.
800,3588988584942866,Debby Di Giorgio,6/22/2024,415094.22,Juicy and tender boneless chicken breasts.
801,6767518648926838698,Alanna Everton,6/23/2024,135799.18,High-quality headphones that block out external noise for immersive listening.
802,3544626271003252,Armin De Freitas,2/5/2025,40924.29,Vegan sushi filled with spicy vegetables and avocado.
803,3564687547678611,Alexina Philpault,3/8/2025,558414.89,Bell peppers stuffed with rice and vegetables
