id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_kredit,keterangan
533,5100170026992908,Marcile Buckenham,10/2/2024,831584.99,Healthy snack bars packed with oats and fruit.
534,30018761447446,Donella Gartenfeld,1/12/2025,871668.92,"Ready-to-eat salad with quinoa and kale, drizzled with vinaigrette."
535,3536338084612325,Marika Jorin,10/6/2024,807642.84,Eco-friendly reusable bags for snacks.
536,5048378454035588,Heall Antecki,2/4/2025,315589.75,A comfortable sweatshirt featuring a bold graphic print.
537,5602244532516940,Malinda Crackel,11/14/2024,368851.89,Spacious duffle bag for weekend getaways.
538,3568350487935014,Alfonso Kybert,2/3/2025,108950.4,A stunning lace dress perfect for special occasions.
539,3569962995462262,Wayland Perillo,12/12/2024,526597.44,"A delicious creamy dip featuring spinach and artichokes, perfect for parties."
540,30391799058612,Onfroi Catling,8/10/2024,394194.46,Warm oatmeal flavored with apple and cinnamon.
541,67597817186490863,Neal Godbold,7/19/2024,266018.33,Automatically cooks eggs to your desired level.
542,30306090975868,Gus Richings,2/13/2025,44829.75,Stay dry with these stylish waterproof rain boots.
543,5038134907787651,Vlad Macartney,9/20/2024,149607.44,Complete grooming kit for dogs and cats.
544,374622320378911,Valene Campbell,12/15/2024,152654.86,Crunchy granola mixed with coconut flakes.
545,5602244014152835653,Timmie Simpson,7/28/2024,623367.65,Durable toy designed for heavy chewers.
546,3574837475605601,Brent Dechelette,12/15/2024,583540.2,Fresh walnut halves for baking or snacking.
547,372301337691416,Annmaria Martensen,9/25/2024,198369.62,Set of soothing scented candles for relaxation and ambiance.
548,3534165116958786,Essy Burress,12/26/2024,833612.34,"Hearty beef chili, ready to heat and eat."
549,3556256816466049,Salaidh Cund,11/6/2024,802770.59,Colorful building blocks for creative play.
550,201455529241849,Mallissa Montel,11/4/2024,924765.38,Fresh kale with Caesar dressing and croutons.
551,5602239278850918056,Glynis Leyre,8/23/2024,477469.64,Special attachment for vacuum cleaners to remove pet hair easily.
552,30561062293811,Demetris Sherwill,10/28/2024,326849.25,A colorful printed maxi skirt for a bohemian look.
553,3559767867338843,Julianna Nuton,1/14/2025,77108.05,A rich pesto made with sun-dried tomatoes and pine nuts.
554,3549163660324029,Winnah Wagstaff,2/15/2025,978680.04,"Easy-to-prepare rice with cilantro and lime flavors, great as a side."
555,3574326306786384,Elmira Rosengarten,6/8/2024,916212.11,"Crispy sweet potato bites, delicious as a side or snack."
556,5602235171203547017,Hedvig Boldero,5/13/2024,82782.76,Rich cocoa powder for baking and chocolate recipes.
557,4911958193709553837,Costanza Everist,6/30/2024,251376.61,Stabilizing gimbal for smooth video recording.
558,3537881956733025,Cymbre Dove,8/2/2024,228162.64,"Crispy on the outside, tender on the inside, perfect for stir-fries or salads."
559,3533249981562492,Kahaleel Riping,4/19/2025,451458.75,Handy dispenser for quick access to safety pins.
560,3584081050542040,Harrietta Patey,4/19/2025,248324.23,Tender carrots glazed with a sweet maple sauce.
561,3562305605394052,Web Dhenin,9/27/2024,357667.51,Instant oatmeal cups with blueberries for an easy breakfast.
562,6379407875877752,Ax Rudall,11/10/2024,134723.72,Fun book filled with puzzles and games for kids.
563,3574306548795922,Paxton Acres,6/28/2024,224736.29,Easy-to-make pancake mix with pumpkin spice flavor.
564,63047242739518679,Ethelbert Jenicke,9/12/2024,339357.76,Sweet mixture of cinnamon and sugar for sprinkling.
565,30020631067933,Allx Strond,7/30/2024,207502.88,"Deliciously smoked salmon, great for bagels."
566,3574058089803629,Norine Hanratty,1/16/2025,29630.93,Regulate water temperature for safe and comfortable showers.
567,3551829186583422,Kikelia Ingyon,1/28/2025,187634.62,"Canned diced tomatoes, great base for sauces and soups."
568,3584487840004755,Trisha Percifull,6/8/2024,875771.74,Digital scale to avoid overweight baggage fees.
569,30481946415755,Christal Degenhardt,7/16/2024,856999.32,"Deliciously creamy spinach dip, perfect for parties."
570,5163010987806073,Alyse Guilaem,10/16/2024,322615.99,"All-in-one tool for measuring soil moisture, light, and pH."
571,3542627384223557,Niall Tirrell,5/20/2024,642632.52,Rich cocoa powder for baking and chocolate recipes.
572,4917129578214679,Lonnie Dorgon,5/1/2025,423810.15,Durable tarp for outdoor camping and protection.
573,3553613757763151,Vernor Barrowcliff,8/4/2024,516098.47,Wide pasta sheets for making lasagna.
574,491151368292450011,Levon Klempke,10/16/2024,828682.71,Instant-read thermometer for precise cooking temperatures.
575,3551341067803374,Carie McGinnis,8/26/2024,685858.22,"Frozen green peas, a great addition to meals."
576,5100137074864602,Carly Faithorn,12/4/2024,93214.57,Cute dispenser for bathrooms or kitchens featuring paw prints.
577,201575772879175,Jodie Stancliffe,6/6/2024,401005.88,Soft cotton pajama set for cozy nights in.
578,30593761092202,Paquito Wyman,3/22/2025,45739.75,"Deliciously creamy almond milk, perfect for smoothies."
579,4041379475437,Kinny Docket,5/1/2025,1056.6,Nostalgic clock that adds charm to any room.
580,3555511450607220,Ophelia Rodway,9/4/2024,167784.08,Sturdy mobile workbench with storage options.
581,4175005589385897,Cassandry Kildahl,7/18/2024,693827.44,A classic white button-up shirt for a polished appearance.
582,5108750975772914,Tanney Jessup,1/15/2025,918356.01,Energy-efficient window air conditioner for cooling.
583,5602218657827848402,Cherise Killwick,10/27/2024,991980.82,Passive noise reduction headphones for focus.
584,3570506563214279,Dewitt Schermick,9/3/2024,981772.94,Sturdy mobile workbench with storage options.
585,36934748405550,Audi Crutchfield,4/28/2025,512382.7,Set of resistance bands for versatile strength training workouts.
586,4911539563618161807,Adam Corhard,2/23/2025,174205.6,Timeless black trousers for a smart and sophisticated look.
587,3571371369933013,Gay Gledstane,12/28/2024,753094.32,"Creamy chickpea dip, perfect for veggies or pita."
588,5048370459804399,Brit Flucks,7/27/2024,905865.6,Crispy chickpeas roasted with honey for a sweet and satisfying snack.
589,560222037163532382,Fleming Bortoli,11/10/2024,834728.18,"Chickpeas served with olives, feta, and hummus, a healthy meal."
590,56022480988512604,Elliot McGlew,10/16/2024,788737.54,"Roasted pistachios, a healthy and tasty snack."
591,4041590821209189,Venita Chatburn,5/13/2024,455259.3,Multi-angle stand for easy viewing of devices.
592,201919716799687,Sabina Crush,1/6/2025,235518.79,Nutty-scented oil for stir-fry and marinades.
593,3551512678634560,Alyson Ebsworth,1/29/2025,100873.39,Eco-friendly bamboo cutting board for food prep.
594,4903440641026909,Barnard Hext,10/15/2024,560913.12,Compact coffee grinder for fresh ground coffee beans.
595,633474074289479073,Veda Windows,2/27/2025,481036.67,Nutty-scented oil for stir-fry and marinades.
596,372301786284960,Jacquenette Neeve,8/6/2024,280816.73,Multi-angle stand for easy viewing of devices.
597,3560186746845174,Merle Spawforth,12/8/2024,97466.91,Short-grain sushi rice for perfect rolls.
598,6333485282730122972,Mariejeanne Ander,4/1/2025,81538.23,Bluetooth scale that tracks body composition through an app.
599,3568035888617408,Joey Bowsher,7/19/2024,829571.92,Delicious cookies made with almond flour for a gluten-free treat.
600,5100133346386441,Phil Murty,1/31/2025,793012.56,"Low-carb pizza crust made from almond flour, gluten-free."
601,5602245278999610269,Kamilah Possell,7/28/2024,897104.42,Unsweetened frozen acai purée for smoothies and bowls.
602,201789838601586,Prisca De Benedetti,5/15/2024,988213.17,"Creamy mashed sweet potatoes, ready to heat and serve."
603,3531015307821512,Stormie Ropcke,9/25/2024,906155.63,Elegant glass decanter for aerating wine.
604,3547507168279717,Filmore Beenham,6/19/2024,671357.25,Essential kit for taking care of your pets' health emergencies.
605,4640024725336570,Gertrude Deplacido,7/3/2024,150035.93,STEM-based kit for kids featuring cool science experiments.
606,3565897211488689,Tannie Carrier,2/11/2025,131018.16,Comfortable eye mask that includes noise-canceling ear plugs.
607,3538260923224203,Kingsley Maier,8/13/2024,9680.9,"Seasoned and roasted to perfection, ready to eat."
608,675902671925862696,Minette Housiaux,6/19/2024,106001.9,"Crunchy granola bars made with almond butter, oats, and honey, perfect for on-the-go snacking."
609,5108752572846091,Isadore Naire,8/30/2024,989719.03,"Stylish leather ankle boots with a block heel, perfect for fall styling."
610,4175005966210023,Devland Puttrell,9/29/2024,270479.42,Essential tools for outdoor barbecues including tongs and spatula.
611,201733684545885,Dun Morat,7/11/2024,535557.45,Windshield sunshade for car interior protection.
612,5048372789694730,Peder Shawe,12/16/2024,390572.77,Multi-functional tool for emergency situations in the car.
613,30105518348900,Ariela Kunkler,8/30/2024,952138.97,Set of decorative pillow covers to enhance your home decor.
614,5602227400303335,Chet Kareman,5/20/2024,477867.65,Absorbent training pads for puppies and kittens.
615,3587617986904429,Duke Children,8/13/2024,343369.42,Comfortable over-ear headphones with deep bass.
616,3529956419667810,Caryl Edgerly,12/28/2024,608605.81,"Compact, waterproof blanket for picnics and events."
617,5108757097623214,Bekki Petroulis,2/11/2025,808705.48,Automated litter box that cleans itself after each use.
618,5002355596538863,Dewie Kingsman,5/17/2024,864744.9,Spicy cauliflower bites for a vegetarian snack.
619,346878642387551,Eleonore Denny,3/10/2025,207008.17,"Oven-roasted sliced turkey, perfect for sandwiches."
620,560225343710061223,Angelique Terram,11/26/2024,662131.15,Durable skipping rope with adjustable length for workouts.
621,3570022324905676,Sawyere Sleaford,10/28/2024,830860.31,"Fresh seedless red grapes, perfect for snacking."
622,675979264954040364,Evie Roantree,2/27/2025,903195.86,Low-carb vegetable for pasta alternatives.
623,5453144000033438,Gayleen Mountford,10/3/2024,282582.88,Creamy yogurt blended with fresh pineapple and coconut pieces.
624,36682632285709,Jennette Sponer,12/5/2024,590686.03,Freshly baked artisan bread with a crisp crust and soft center.
625,4508355290910816,Olympie Huckabe,11/18/2024,477038.09,Durable 50-foot garden hose with nozzle.
626,3567454362576819,Merrily Jorger,2/14/2025,341169.32,Complete set of cooking utensils made from bamboo.
627,5602248176025448281,Constanta Carlet,8/20/2024,999039.66,Handheld vacuum cleaner for quick and easy cleaning.
628,5100145220012711,Antoine Duplain,7/22/2024,93461.1,"Trendy leggings with a unique graphic print, versatile for workouts and casual wear."
629,3535920673772304,Barnabe De Paepe,11/6/2024,953392.78,Bright safety vest for outdoor visibility during any activity.
630,4017956316368,Vanya Fetherstan,2/10/2025,980271.99,Space-saving colander for rinsing fruits and vegetables.
631,341493893080403,Germana Heynen,2/4/2025,379605.5,Warmer for heating baby bottles and food jars.
632,5007662790315500,Kirsti Buckel,6/25/2024,490616.1,"Layers of pasta, veggies, and cheese baked to perfection."
633,633450828816147489,Mallory Jaray,4/18/2025,620239.43,Eco-friendly bamboo cutting board for food prep.
634,6384000282743585,Eula Screaton,3/15/2025,241413.99,"A delightful mix of nuts, fruit, and chocolate."
635,337941385772438,Marcelo Truman,12/17/2024,45263.05,Eco-friendly utensil set made from natural wood.
636,3568948082223254,Clementina Dumbar,8/13/2024,681908.11,Foldable chair equipped with a cooler pouch.
637,3559373895626752,Valma Simmill,11/16/2024,212160.66,"Homemade jam made with blueberries and chia seeds, no added sugar."
638,3533751675149171,Lucias Woolcocks,8/23/2024,837465.58,"Fresh and organic sweet potatoes, ideal for roasting."
639,201451348746118,Sheffie Pimlock,12/2/2024,377702.6,Quick and easy way to remove wrinkles from clothes.
640,6304896853960662665,Flem Fevier,5/3/2025,578943.2,"Refreshing tea with honey and lemon flavor, perfect for a warm drink."
641,3586792546483668,Phaidra Sallans,12/28/2024,494063.15,Device that tracks soil moisture and provides care tips.
642,36480988219046,Rodd Kingsworth,12/25/2024,704299.51,USB hub for expanding ports on computers and laptops.
643,3551030051649089,Aleda Currao,4/24/2025,755203.38,Portable folding table for outdoor events.
644,344063507569757,Arlena Bendson,11/19/2024,302788.54,"Fresh baby spinach leaves, great for salads and smoothies."
645,3528133950591418,Noellyn Myring,2/21/2025,374729.78,Frozen mango chunks for smoothies or snacking.
646,3578820953320626,Adelaide O'Heffernan,9/9/2024,606162.22,Track your meals and nutrition with this handy food journal.
647,3547320026183315,Garwood Lentsch,1/3/2025,523686.04,A bright and zesty dressing perfect for salads and tacos.
648,6304060715515913887,Jarvis Eisold,8/30/2024,657195.92,"A spicy glaze made with sriracha and honey, perfect for meats."
649,3550146892932186,Chev Fannon,6/17/2024,527372.07,A staple v-neck t-shirt that pairs well with anything.
650,4913968256425261,Reine Burkitt,1/17/2025,94945.97,Eco-friendly sealer for protecting concrete surfaces.
651,589322657386752109,Lucienne Gricks,7/11/2024,650672.42,Hearty lentil soup for a quick meal.
652,36987048843029,Adriana Carlaw,2/6/2025,642588.23,Durable speaker designed for outdoor use with water resistance.
653,3553969017333270,Stephana Di Gregorio,5/22/2024,831587.68,A quick and easy fried rice mix with colorful veggies and savory seasoning.
654,5002352372457160,Gaylene Adne,6/18/2024,430382.95,Compact hand mixer for easy baking.
655,3580913625001470,Wanids Vigars,5/31/2024,455452.48,A trendy cropped sweater perfect for a casual look.
656,630410587813355892,Deva Thecham,2/17/2025,826947.86,Quick and easy rice pilaf mix for side dishes.
657,5010127630430153,Crawford Le Pruvost,11/19/2024,830336.18,Rich and sweet paprika spice for seasoning.
658,5048376791801894,Hillier Hutchin,10/5/2024,643868.79,Moist and flavorful muffins packed with fall spices and pumpkin puree.
659,676177311155348142,Adelaide Persicke,5/17/2024,302308.65,Water-resistant activity tracker and smartwatch features.
660,3565395756614025,Nady Feehely,12/27/2024,694607.01,Fun gardening tools designed specifically for kids.
661,560222732538511091,Nils Ledger,4/30/2025,434398.13,Stream HD video wirelessly to your TV.
662,3569170643973314,Fredrick Felton,8/25/2024,544523.81,Soft and chewy bar packed with protein and cinnamon flavors.
663,5602258117490845749,Tabatha Gocke,12/22/2024,470737.99,Bluetooth thermometer that alerts you when your meat is done.
664,3580709941378893,Kaitlin Dowyer,4/7/2025,556181.98,Creamy mashed potatoes infused with roasted garlic flavor.
665,201543746175831,Rafe Garden,9/7/2024,657774.48,"Soft, cuddly toy that interacts with children."
666,3565100418720172,Ethel Ogborne,5/15/2024,371641.33,Stylish cap to complete your athletic look.
667,30512811892437,Evey Penton,8/12/2024,589788.12,Non-stick surface for easy cooking and cleaning.
668,4917478038106649,Rice Rumble,7/22/2024,929304.98,Fresh organic cucumber perfect for salads or snacking.
669,060400303726181074,Chance Mulbry,3/5/2025,966623.18,Battery-operated blender for smoothies on the go.
670,6763624853074990339,Patrica O'Kinedy,2/6/2025,811674.58,Lightweight and portable folding table for camping or picnics.
671,5342316270452093,Chariot Willisch,2/2/2025,600484.14,Comprehensive first aid kit for home or travel emergencies.
672,4913881893879677,Cazzie Blune,4/27/2025,231359.45,Creamy yogurt made with coconut milk
673,676728672950776884,Alfreda Linggood,11/25/2024,143441.98,Lightweight and portable swing hammock for relaxing outdoors.
674,6331109547922091627,Waldo Lowater,7/17/2024,773077.52,"Ready-to-eat beet salad with dressing, great side dish."
675,3554154726550964,Ade De Paepe,11/22/2024,200446.85,Convenient belt with pockets for easy access to tools while gardening.
676,3569412859213971,Maribeth Castle,3/2/2025,316043.42,Refreshing sorbet with a zesty lemon flavor.
677,675971396127512768,Morley Hatherleigh,8/12/2024,356817.98,Therapeutic weighted blanket for better sleep.
678,5602225268879917,Torin Pawlick,8/18/2024,519240.37,Adjustable laptop stand for better ergonomics.
679,633374931622077412,Bertrand Pavlov,12/19/2024,925975.75,Healthy granola made with oats and honey.
680,3560173217670620,Penrod Gilligan,4/14/2025,739969.69,"Chickpeas served with olives, feta, and hummus, a healthy meal."
681,5602243194783152,Felicle Fortun,3/8/2025,598874.94,Marinated chicken grilled with lemon and herbs.
682,6333758473971875,Vania Goulder,4/2/2025,437847.57,"Gluten-free pasta made from lentils, high in protein."
683,3536011734537446,Shelbi Lease,11/27/2024,884726.07,Light and crunchy rice cakes made from organic brown rice.
684,67714955069422807,Shandeigh Polendine,5/6/2025,87901.81,Eco-friendly power bank that charges via sunlight.
685,3579177144415255,Loree Sharpus,9/3/2024,510434.94,Non-contact thermometer for quick and easy temperature readings.
686,4017959651902,Tessi Slowgrove,12/3/2024,513284.77,Rich chocolate syrup for ice cream or beverages.
687,3579987693501002,Ferdie Casley,8/15/2024,6772.47,Stability ball for Pilates and yoga workouts.
688,3548607304550762,Fifi Pullan,10/5/2024,398170.61,Charcoal kettle grill perfect for backyard barbecues.
689,3544580949013807,Oberon Losel,10/5/2024,795143.83,Everything you need for a fresh and delicious Caesar salad.
690,3533172793815355,Kimmy Wallenger,7/13/2024,912130.94,Freshly roasted coffee beans with rich flavor.
691,5100140672226125,Honoria Goodlud,7/22/2024,957604.97,Portable projector with 1080p resolution for movies.
692,6762620917214737276,Wynn Eplett,9/17/2024,748871.76,STEM-based kit for kids featuring cool science experiments.
693,5533735339572402,Devondra Alsopp,3/4/2025,929263.11,"Crunchy tortilla chips with a hint of sea salt, great with dips."
694,4175005847391026,Jobye Whinney,2/7/2025,613031.21,"Fresh basil pesto, perfect for pasta or as a sandwich spread."
695,36006570779061,Clarabelle Geharke,5/4/2025,414453.69,Essential oil blends for a soothing atmosphere in your home.
696,4405542444517035,Tamara Happer,4/3/2025,559465.23,Water bottle designed to infuse flavors from fruits.
697,6759749296523501,Jecho Christofe,11/1/2024,852890.29,A refreshing sparkling beverage with a bold blood orange flavor.
698,3577340316792974,Ashlee Found,5/17/2024,210776.39,"Crispy baked falafel balls, perfect for salads"
699,374069998909173,Lucais Northage,11/26/2024,79851.7,"Sweet dried raisins, perfect for snacks or baking."
700,3528390248201586,Dot Yablsley,1/31/2025,96596.66,Automatically cooks eggs to your desired level.
701,3543138250516230,Brnaby Nore,7/17/2024,879231.73,A timeless wardrobe staple crafted from soft cotton with a perfect fit.
702,5299863678634445,Dasha Iacovelli,4/12/2025,244015.55,Perfectly balanced sweet and tangy BBQ sauce for dipping or grilling.
703,5610868174794736,Ryley Tejero,9/23/2024,964480.92,"Natural pink salt, perfect for seasoning."
704,3549083502909888,Evvie O'Garmen,2/28/2025,824395.39,Durable baking sheet coated for easy food release.
705,201448572313854,Renado Screech,12/25/2024,638477.36,Effective brush for removing loose hair from pets.
706,3583626949884150,Dallas Pargeter,6/3/2024,938384.06,A mix of fresh vegetables for quick stir-fries.
707,3543918753233213,Cris McCleverty,4/14/2025,632348.29,Handheld vacuum cleaner for quick and easy cleaning.
708,6761529065188678,Winnifred Pitway,12/5/2024,203494.11,Whole grain oats that are perfect for breakfast or baking.
709,4041371054411549,Leonardo Beevor,4/26/2025,599187.42,Eco-friendly electric bike with a 30-mile range.
710,5482711352274771,Dulci Draysey,12/12/2024,458150.35,"Tender and juicy pork chops, perfect on the grill."
711,5602215202453937,Bailie McSparran,4/20/2025,552349.99,Soft and tasty gluten-free sandwich bread.
712,3554329554186475,Vally Assard,10/22/2024,455812.58,All-in-one kit for making delicious chicken salad.
713,3570036664349121,Paulette Risby,1/21/2025,226225.68,Educational robotics kit for building and programming.
714,493654351448250236,Laurene Corhard,2/16/2025,535833.73,Wireless microphone for singing and performances.
715,3572379943870758,Delaney Bazley,4/10/2025,229072.79,A convenient powder mix combining greens and fruits for smoothies.
716,3549098250117559,Mathilde Lomasna,2/8/2025,565342.5,Bluetooth speakers with excellent sound quality.
717,3589441666175012,Brittani Cosgreave,4/27/2025,117109.31,32GB USB flash drive with fast data transfer speeds.
718,3532398040282450,Josiah Cowdry,7/28/2024,802968.01,Elegant glass decanter for aerating wine.
719,67093041688552489,Steffi Bourhill,10/15/2024,670422.1,Multi-functional grater for cheese and vegetables.
720,6762944764785856252,Paxton Dykins,3/16/2025,858410.6,Natural air purifiers to absorb odors and moisture.
721,3587115280562886,Nestor Bonhill,11/21/2024,214206.23,"A sweet and tart jam, perfect on toast or in desserts."
722,5108756291611694,Dan Damiral,8/9/2024,690476.96,Compact air compressor for inflating tires and sports equipment.
723,374288996851845,Annalee Dyet,2/14/2025,783339.15,Vegetable spiralizer for healthy meals.
724,5558659697712303,Wendeline Rosengarten,12/7/2024,462176.19,"Healthy whole grain cereal, great for breakfast."
725,3549755455037128,Basil McGarel,10/24/2024,402044.3,"Artisan bread topped with olives, feta, and herbs, perfect for sharing."
726,30502446419714,Baudoin MacAdam,9/28/2024,605224.54,Rotating spice rack with 20 spice jars.
727,3556468507470186,Fletch Chretien,9/1/2024,362357.7,Advanced electric toothbrush for effective cleaning.
728,3573374915853543,Avictor Camin,3/8/2025,900790.19,Portable projector with 1080p resolution for movies.
729,30235916365220,Clair Gallyhaock,2/19/2025,738001.0,Protective gaiters to keep dirt and debris out of shoes during hikes.
730,6334231904253665021,Hill Amsden,11/22/2024,969153.34,Savory quiche loaded with spinach and cheese.
731,3539484509011896,Mommy Banyard,11/28/2024,812090.29,"A blend of dried fruits and nuts, great for snacking."
732,3533333339241395,Rickey Berks,5/10/2025,960918.66,Noise-cancelling Bluetooth headphones for immersive sound.
733,347641953494484,Nerte McNeil,12/31/2024,421364.97,Countertop compost bin for kitchen waste.
734,3581232455027292,Cindie Reeds,8/1/2024,45104.88,Versatile puff pastry for pies and pastries.
735,201845875028354,Garner Toplis,11/25/2024,395580.46,Delicious waffles infused with pumpkin and spices.
736,3575099232631284,Niels Challin,4/11/2025,456234.63,Sweet and tangy honey mustard dip for snacks.
737,5602211387548264369,Colene Doget,10/27/2024,564214.38,Set of three aromatic candles with various scents.
738,670681404594444689,Boy Sturgeon,10/14/2024,679566.01,Soft corner protectors to keep babies safe at home.
739,201819208172817,Gillan Meneer,7/29/2024,837653.7,Rechargeable hand warmer for cold weather comfort.
740,4913557865357013,Holt Wintour,8/11/2024,776976.53,"Juicy chicken breast stuffed with spinach and feta cheese, seasoned to perfection."
741,5010127072911082,Morton Streater,2/11/2025,908313.33,A comforting soup filled with chicken and noodles in broth.
742,3537477738891940,Darcey Ashcroft,7/18/2024,24357.24,A classic denim jacket that never goes out of style.
743,5602220037834566,Kalli Bugdell,8/24/2024,14400.45,DIY LED strip lights with remote control.
744,3572385355197747,Karena Demange,9/26/2024,413044.27,Training tool for reinforcing commands and behavior in dogs.
745,3588800075735248,Jourdain Acey,10/3/2024,793725.25,A pack of assorted nut and protein bars for a quick energy boost.
746,6398042289305111,Eadith Thurlow,11/26/2024,441143.34,Waterproof camera for capturing underwater adventures.
747,675924914794627103,Yehudi Gheraldi,6/22/2024,242141.07,Ergonomic footrest for easier pedicure treatment.
748,3541770714474978,Marcello Catanheira,3/20/2025,725128.3,Rechargeable hand warmer for cold weather comfort.
749,3530789511906761,Charita Stock,5/16/2024,691779.96,Add a pop of color with this stylish patterned knit scarf.
750,3557685311608979,Vernen Gwyther,6/7/2024,214736.27,Refreshing sparkling water with cucumber and lime flavor.
751,201520788019838,Ronalda Gash,6/10/2024,127481.6,Plant-based sausage links with spices and herbs.
752,6771019127226664,Westbrooke Lugg,12/14/2024,175559.16,A flavorful lentil curry cooked with vegetables and spices.
753,3566234732803387,Darb Priestland,11/15/2024,396006.06,64GB SD memory card for cameras and devices.
754,3574824130188074,Bibby Guilloneau,12/25/2024,791571.36,Creamy almond butter made from roasted almonds.
755,4026232260154225,Alvie Libermore,1/8/2025,694887.03,High-quality sketchbook for artists.
756,4917232836574890,Jere Prandini,6/20/2024,915679.48,Adjustable footrest for improved comfort while sitting.
757,372301957189162,Lora Clapton,7/28/2024,442553.86,Comfortable over-ear headphones with deep bass.
758,3546512156033887,Michal Vasechkin,1/24/2025,136719.87,Corn on the cob seasoned with chili and lime for a spicy kick.
759,3552495921046452,Kiersten Wardhaugh,12/30/2024,908860.28,A flavorful blend of rice with tropical pineapple and coconut flavors.
760,630486124959998423,Maye Mildenhall,7/1/2024,230872.16,"Delicate ravioli filled with roasted butternut squash and spices, perfect with a sage butter sauce."
761,5602235015340963399,Lauraine Shoebrook,11/25/2024,81603.52,Comfortable and adjustable harness for dogs.
762,3538315240158938,Clarance Armand,7/26/2024,503304.48,Adjustable shower head for a luxurious shower experience.
763,3568169653455791,Cheslie Darling,8/16/2024,502642.05,Fresh sliced bell peppers for salads or stir-fries.
764,0604376156772000,Ciel Langfat,10/26/2024,436854.49,Space-saving cup that folds flat for easy storage.
765,3560215858064314,Elia Rubinshtein,9/2/2024,343044.06,Sweet and nutty filling for delicious homemade pecan pie.
766,6334997024295122149,Lanita Petracek,4/2/2025,365231.06,Compact blender that comes with travel cups for smoothies.
767,5428969993210193,Ewan Stirton,6/21/2024,36863.08,Magnetic puzzle assembly board for kids.
768,5100146605979086,Teddie Scothron,7/13/2024,738529.75,Portable induction cooktop for quick heating.
769,3541540176173339,Phyllys Paff,6/23/2024,337225.12,Savory sausage links with a hint of maple flavor.
770,4017954903894,Ethelin Eytel,1/18/2025,565756.21,Elegant glass teapot for brewing loose tea.
771,3576121066420110,Suzann Lideard,8/10/2024,669083.98,Roasted chickpeas seasoned for a crunchy snack.
772,5512189487010994,Roobbie Abrahim,6/8/2024,953942.6,"Delicious and hearty black beans, great for soups or salads."
773,5010126492973722,Saxe Dimmer,3/25/2025,510659.1,"A mix of carrots, peas, and corn, easy to stir-fry."
774,372301735764963,Reginald Umpleby,10/19/2024,660360.82,Add a pop of color with this stylish patterned knit scarf.
775,3552069703695339,Winnie Riveles,7/2/2024,827469.65,Spicy sauce made with chipotle peppers
776,3582939313694076,Chad Larraway,9/14/2024,592787.36,Timeless analog watch with a leather strap.
777,6333083253136551,Ethelin Mealham,10/14/2024,839321.68,"Colorful veggie chips made from beets, carrots, and sweet potatoes."
778,30176600003984,Bing Gebuhr,12/27/2024,901231.33,"Rich and flavorful chicken broth, great for soups."
779,50388007068732876,Rosene Buxcy,9/21/2024,385460.67,Safety collar with flashing lights for pets during night walks.
780,560222320579559730,Truman Jasper,1/20/2025,549702.13,Hands-on experience with science and engineering projects.
781,3535543523268115,Zenia Patrono,9/15/2024,254870.14,Frozen smoothie pack with strawberries and bananas.
782,3561856364850412,Travis Tettersell,5/9/2025,578995.43,A seasonal creamer that adds pumpkin spice flavor to coffee or tea.
783,3582852729687909,Latrena Torbett,7/16/2024,705832.27,A delicious sauce perfect for stir-frying or glazing meats.
784,3582561650937239,Mattheus McKendo,4/17/2025,982218.08,Unique coffee brewing method for a flavorful experience.
785,560225548258436203,Humfrid Galler,9/23/2024,298947.16,Challenging puzzle game set for family entertainment.
786,3542018582636511,Ruthy Garret,6/25/2024,925830.18,Water bottle with built-in UV-C light for self-cleaning.
787,5020415319413872595,Dehlia Leys,11/24/2024,254262.81,Set of two yoga blocks for increased stability and support.
788,5602222571121863,Anjanette Lefwich,7/4/2024,544880.86,A rich coconut curry sauce perfect for simmering vegetables or meats.
789,3581214524304746,Britt Craske,4/14/2025,931097.08,Soft hamburger buns made with whole grains.
790,3537023919481356,Keir Ormiston,3/24/2025,835041.89,Fragrant fried rice with authentic Thai basil and veggies.
791,3587386791407123,Em Kleine,5/31/2024,448815.64,Savory sardines packed in olive oil.
792,3556223049536865,Garland Dumingo,8/23/2024,711574.31,"Non-stick griddle for pancakes, burgers, and more."
793,63047722242133017,Ede Poulson,12/20/2024,150578.14,"Crispy fries tossed in truffle oil and parmesan, a gourmet snack."
794,6398044476845750,Garret McGeever,10/9/2024,207961.38,Beautiful wall calendar for organizing your schedule.
795,201643898005867,Sammy Hitchens,5/22/2024,756536.47,"Rich and creamy dip made with real avocado, great for chips."
796,502000981860477013,Dawna Willoughley,12/20/2024,582318.2,Energy-efficient infrared heater for home use.
797,201971936351278,Florie Acock,5/22/2024,6270.36,"Easy-to-prepare rice with cilantro and lime flavors, great as a side."
798,3578926514805987,Jeniffer Davidde,12/31/2024,428175.46,Blender for smoothies with a portable cup.
799,3571094100764147,Letitia Parrett,5/17/2024,795059.45,DIY projector that magnifies your smartphone screen for movie nights.
800,3537574556289627,Karim Matussevich,9/15/2024,400075.76,Cozy wool sweater to keep you warm on chilly days.
801,3540126034726764,Chadd Gussie,5/30/2024,408285.91,Portable case to organize and protect jewelry on trips.
802,502059052631317589,Hillie Bohlens,2/14/2025,198412.22,Compostable plates suitable for various occasions.
