id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_kredit,keterangan
537,3580907646170322,Margaretha Simounet,1/13/2025,466735.3,Complete station with supplies for kids' art projects.
538,5010120045201681,Etan Harnwell,11/28/2024,641507.77,Educational tablet designed for preschool-age children.
539,3577197234211572,Donnajean Huckin,5/3/2025,116628.03,Hearty tomato soup made from organic ingredients.
540,3570754548867502,Avictor Shakeshaft,3/4/2025,662668.46,"Spicy and flavorful soup made with black beans, perfect as a meal or starter."
541,3551824228962742,Eleanore Featley,10/24/2024,504515.85,Make delightful blueberry muffins at home with this easy mix.
542,374283399874544,Michaeline Essel,7/22/2024,40750.62,"A trendy fanny pack, perfect for hands-free outings."
543,3540213281710343,Chickie Giottini,4/3/2025,428394.52,Cook rice and steam vegetables simultaneously for healthy meals.
544,30067122988002,Kipp Bellay,10/22/2024,705933.96,Grilled chicken skewers glazed with teriyaki sauce.
545,50206291051896753,Kamilah McCrea,7/10/2024,36131.08,Everything you need to make your own candles.
546,4844037098210473,Rhonda Ofen,7/9/2024,24284.35,Ultrasonic diffuser that helps create a calming atmosphere.
547,30276758462709,Frederigo Cotty,4/29/2025,418405.12,Genuine leather wallet with multiple compartments.
548,5602250000548737,Arlette Raven,10/20/2024,584284.46,"Durable, unbreakable wine glasses for outdoor use."
549,3538316776920113,Perle Fedorski,12/30/2024,676271.42,Organized tackle box for fishing gear.
550,3544241416145255,Eustacia Hubbucke,7/28/2024,176983.03,"Wild-caught tuna in olive oil, perfect for salads."
551,503850978089267943,Libbey Castletine,10/14/2024,275101.38,A blend of mixed nuts for snacking.
552,3550510938572514,Bobby Rennox,3/11/2025,638304.31,"A refreshing drink mix that combines sweet raspberries and tart lemons, perfect for summer."
553,3589423276203558,Myles Vignaux,8/17/2024,763342.06,Light and crunchy rice cakes with a variety of flavors.
554,3530827468272496,Bryana Chopping,12/6/2024,680462.69,Silicone tray for making ice cubes with a lid to prevent spills.
555,3548722425216308,Susanne Milan,3/25/2025,35051.54,Crispy cheese snacks that melt in your mouth.
556,3556539414101674,Raeann Corteis,7/12/2024,431665.25,Ergonomic wireless controller for gaming consoles.
557,30258904472873,Barbabra Derington,7/31/2024,247742.78,"Pure and natural honey, great for sweetening."
558,5002358859457722,Frederich Templeton,1/20/2025,914688.04,A mix of tropical fruits for a refreshing snack or dessert.
559,4175002300736144,Dru Timmis,8/14/2024,647176.91,Complete set designed for children to learn gardening.
560,676157485132328775,Rusty Spoors,7/11/2024,885301.28,Multi-functional gloves for planting and digging without tools.
561,201628933529658,Linda Szepe,2/9/2025,824120.4,Crispy and crunchy snack made from assorted vegetables.
562,3564615094647002,Melisande Ellacott,1/21/2025,499500.61,High-intensity flashlight with adjustable focus and brightness.
563,3567531194802602,Harlie Whittlesee,3/25/2025,743593.64,Rechargeable screwdriver with multiple bits for DIY projects.
564,5641824291947370453,Linzy Lowten,7/25/2024,999008.39,Stylish case with magnetic closure for smartphones.
565,6333597794840975,Darn Fowler,7/26/2024,783322.67,A colorful printed maxi skirt for a bohemian look.
566,6334397133103841513,Aurel Eydel,2/23/2025,438558.42,"Versatile slicer for meats, cheeses, and vegetables."
567,3577244239347942,Mureil Spridgen,7/17/2024,759742.38,Relaxing paint kit with pre-printed canvas for painting.
568,675949429570870547,Ruperta Poletto,5/27/2024,440721.68,A sweet and tangy vinaigrette dressing for salads.
569,5002355374642473,Brad Flemming,11/14/2024,542618.88,Advanced electric toothbrush for effective cleaning.
570,3560784362725876,Shamus Whanstall,5/9/2025,782281.15,Foam yoga block for enhancing poses and stability.
571,4041592093819,Una Perris,7/6/2024,344680.56,Advanced wristband that tracks daily activities and sleep.
572,5010125765381373,Brandice Mityushin,5/21/2024,295334.13,A warming blend of ginger and turmeric for lattes.
573,6709569019279558327,Richard Stothart,10/24/2024,856810.35,Fresh and crunchy baby carrots ready for snacking.
574,3557879189079427,Appolonia Proschek,5/4/2025,491528.28,"Crunchy granola with toasted coconut flakes, perfect for breakfast or snacks."
575,3544662598341893,Egan Percy,12/19/2024,738968.05,"Grape leaves stuffed with rice and herbs, ready to eat."
576,560224397643113445,Michal Helkin,4/19/2025,734952.34,Unique coffee brewing method for a flavorful experience.
577,4844653743432062,Kylie Sandeman,5/6/2025,534784.82,Fun and colorful gardening tools designed for children.
578,3561834214444173,Bartlett Glowacha,4/16/2025,451865.05,Specialized attachment for removing pet hair from surfaces.
579,5100133094411755,Mano Ovitz,9/29/2024,684855.91,Thermos that tracks your water intake and temperature.
580,3540173820314249,Morley Kumaar,12/7/2024,239013.94,Eco-friendly yoga mat made from sustainable materials.
581,5108758498570921,Monro Wikey,1/31/2025,710850.87,Advanced wristband that tracks daily activities and sleep.
582,06045641609903799,Felicia Curlis,10/22/2024,498062.33,Powerful blender for smoothies and soups.
583,4041599246801058,Noak Charity,8/2/2024,605563.83,"Pre-cooked vegetable fried rice, just heat and serve."
584,3545636346270637,Perice Rowsel,12/17/2024,566389.29,A sweet and spicy glaze that's perfect for grilling or marinades.
585,3543221346743552,Marys Glawsop,1/29/2025,939317.93,Mild cheese great for sandwiches.
586,201634068338915,Engelbert Rentelll,1/5/2025,299766.96,"Canned chickpeas, perfect for hummus or salads."
587,5641822443815604537,Rockey Ferries,4/25/2025,701814.85,Large stir fry pan with non-stick surface.
588,3539218797025873,Gabriellia Yablsley,6/28/2024,329194.43,Set of two yoga blocks for increased stability and support.
589,3569693987765210,Ruthie Lippiett,12/28/2024,516230.5,High-quality matcha for making traditional tea or lattes.
590,3561449351656107,Edita Grinsted,4/20/2025,211207.91,Personalized nameplate for offices or homes.
591,6762965446417612535,Kacy Yokel,5/29/2024,46740.88,A spice blend for making flavorful chili con carne.
592,3588141651782159,Simeon Saban,8/27/2024,194825.59,Healthy snack bars packed with oats and fruit.
593,3545392672284335,Riordan Tipler,7/15/2024,275985.26,Floating lounger for relaxation in swimming pools or lakes.
594,374283474481207,Charlie Jedrachowicz,10/16/2024,755318.11,Soft and chewy cookies made with creamy peanut butter.
595,3576044226493027,Verena Madge,4/18/2025,733637.44,"Frozen shrimp sautéed in garlic butter, ready to thaw and serve over pasta or rice."
596,3532530560109917,Siusan Calver,7/29/2024,709841.77,"Rich tart filled with chocolate and raspberry, a gourmet dessert."
597,3566352817048866,Alphonso Skey,12/23/2024,489929.32,Cordless vacuum cleaner for quick clean-ups.
598,5501216483935214,Julina De Domenico,8/13/2024,202436.17,"Creamy mayonnaise, perfect for salads and sandwiches."
599,3539509770978421,Shaine Gauld,12/17/2024,377346.76,"A ready-to-eat soup with coconut milk, spices, and vegetables."
600,6759987272813316020,Shani Malitrott,3/17/2025,561851.9,Everything you need to create a hearty beef stroganoff.
601,4017953671237,Gary Mulford,5/13/2024,269857.31,Effective roller for removing pet hair from furniture.
602,3551194326871256,Korrie Wrought,4/27/2025,129980.96,A refreshing salad made with quinoa and seasonal veggies.
603,56022454341406366,Rici Mushart,9/11/2024,26538.48,Extra soft electric blanket with adjustable heat settings.
604,4405241951075988,Jakie Ingall,11/2/2024,446047.03,Sweet and savory sauce for marinating and glazing meats or vegetables.
605,5407824523674878,Xylia Whelpton,8/31/2024,537310.06,"A nutrient-packed salad mix with kale, quinoa, and a lemon vinaigrette, ready to eat."
606,6709389507936125199,Jed Wadforth,2/13/2025,656667.85,Compact organizer for cosmetics during travel.
607,4936986765741153,Saxon Sparks,4/6/2025,16839.98,"The perfect seafood snack, ready to eat and delicious."
608,201453651083238,Joey Paine,10/2/2024,649036.25,Eco-friendly mesh bags for shopping produce at the market.
609,30353982695675,Marcel Nuzzti,12/19/2024,873016.67,A flavorful rice side dish seasoned with herbs and spices.
610,676721787928616256,Evyn Burriss,2/22/2025,646283.59,"Traditional Korean fermented vegetables, packed with flavor."
611,3538658376104451,Celeste Killgus,12/19/2024,553690.41,"Tangy dressing perfect for salads and marinades, with sesame and ginger flavors."
612,201618997297037,Martin Morrowe,11/15/2024,812006.32,Dried tomatoes packed with deep flavor for salads and pasta.
613,670984745570292391,Charlie Strickett,1/29/2025,470626.55,"Freshly baked bagels, perfect for breakfast or snacks."
614,201775428942498,Jake Shilstone,2/16/2025,162553.61,High-quality olive oil infused with fresh lemon zest.
615,201474124215629,Ruth Pook,10/7/2024,951250.52,"Crunchy granola with oats, almonds, and dried cranberries."
616,3545905967367406,Sib Puttick,2/6/2025,511661.42,Bell peppers filled with quinoa and vegetables.
617,3550984895979758,Cornie Seth,4/4/2025,428416.21,"Crunchy peanuts coated in honey, perfect for snacking."
618,3575752339991189,Bo Whiteford,2/25/2025,744328.38,Multi-port USB-C hub for connecting devices.
619,3567706886760389,Alvira Clarridge,3/28/2025,371488.66,A comfortable sweatshirt featuring a bold graphic print.
620,5602224505315949889,Rem Tremellan,5/21/2024,463124.81,Retro-style graphic tee with a soft wash for a vintage feel.
621,630471418252999790,Brockie Corbitt,9/11/2024,956421.65,"Refreshing green tea infused with peach, perfect for a hot day."
622,3533583813517641,Myron Fenwick,10/3/2024,83477.73,Eco-friendly reusable bags for snacks.
623,3572123508565985,Vladamir Shirrell,6/13/2024,806629.61,Instant mix for creamy vanilla pudding.
624,201734888417723,Yank Breakwell,3/13/2025,388917.11,Wi-Fi enabled thermostat that learns your habits.
625,633475629247045602,Caresa Sears,9/16/2024,499367.79,Everything you need to bake delicious chocolate chip cookies.
626,4844123735382857,Caril Milsted,7/17/2024,325427.43,Fun gardening tools designed specifically for kids.
627,4917957572732696,Vladamir Plumer,7/28/2024,631286.15,Gentle glove for brushing and massaging your pet.
628,3532910879677061,Rosmunda Benko,12/12/2024,487103.39,Flavorful dressing made with miso paste
629,3555466870645492,Ranee Handrock,6/19/2024,103438.67,Pancake mix infused with seasonal pumpkin spice flavor.
630,5560756381659638,Ulberto Leipoldt,12/9/2024,209215.41,Flexible tray for easy-release ice cubes.
631,5641826521182050164,Constantia Haveline,11/16/2024,666090.42,Water bottle designed to infuse flavors from fruits.
632,560221128304405686,Vernon Lewry,3/25/2025,166015.53,"Frozen zucchini slices coated in parmesan cheese, perfect for baking or frying."
633,675997992014359253,Leanna Housam,11/2/2024,675159.77,"Tender and juicy pork chops, perfect on the grill."
634,6759975178749349338,Marmaduke Balderstone,10/8/2024,395704.0,Comfortable and reusable face masks in different styles.
635,06045468847906461,Currey Overall,1/18/2025,937366.85,Versatile folding table great for events or outdoor activities.
636,5602249131989232,Rollie MacNamee,12/28/2024,298412.45,"Frozen pizza rolls filled with vegetables and cheese, perfect for snacks."
637,3541306300620821,Mathe Bartosik,10/30/2024,664737.54,Electric indoor grill for quick meals.
638,5002350021594664,Mahalia Jowling,2/10/2025,568252.71,Creamy risotto infused with wild mushrooms.
639,4936167602972927,Silvana Gerhardt,10/1/2024,350848.53,"A mix of nuts, pretzels, and crackers, seasoned just right for snacking."
640,3568485770203090,Arin Landman,9/6/2024,68309.06,Complete crafting kit for kids and adults.
641,3554848259020838,Lothario Hambidge,5/17/2024,651580.51,"Rich and flavorful chicken broth, great for soups."
642,201773587595272,Chic Trood,9/14/2024,180443.84,A cozy cable knit beanie to keep your head warm in winter.
643,4175002179529521,Ashil Radsdale,9/25/2024,373635.73,Delicious veggie burgers loaded with grilled vegetables.
644,3588794905930519,Fonsie Papierz,10/6/2024,180632.97,Eco-friendly string lights for outdoor decor.
645,3533618699398938,Arte Wilkin,10/18/2024,628149.05,"Smoothie mix combining peanut butter and banana, great for a quick breakfast."
646,30353458428650,Maridel Martinello,8/31/2024,276635.64,Bluetooth speakers with excellent sound quality.
647,3543272319872738,Cacilia Raine,7/1/2024,907837.72,1080p wireless security camera with night vision.
648,3567400552253115,Tildie O Sullivan,4/10/2025,325891.43,Foldable mat for jigsaw puzzle assembly.
649,201947124216580,Pamela Shepard,7/7/2024,168030.75,"Aromatic long-grain basmati rice, perfect for curries."
650,3541542514936724,Hammad Haysey,5/3/2025,280077.73,Large electric griddle for family meals.
651,3556933115721197,Renata Stare,1/18/2025,701543.34,A warm and stylish puffer coat perfect for winter weather.
652,633464832382592189,Aylmer Sorrie,9/17/2024,462706.82,Fiery hot sauce made with fresh habaneros and spices.
653,6395531229433283,Montgomery Hendrix,1/31/2025,755268.04,Complete set of cooking utensils made from bamboo.
654,3536661617225285,Jecho Whitelock,12/30/2024,664426.53,Multi-angle stand for easy viewing of devices.
655,370051999130961,Jacky Scolland,1/25/2025,946426.69,Thermos that tracks your water intake and temperature.
656,3578099001126018,Yorke Hellwing,6/5/2024,368366.32,Non-stick and reusable mats for easy baking.
657,30076344499979,Gardiner Kinkade,12/27/2024,729733.15,Floating lounger for relaxation in swimming pools or lakes.
658,5602241098755490,Teresita Vannar,12/3/2024,214719.95,Quick and easy way to remove wrinkles from clothes.
659,3556977942894388,Gerick Ferrettino,1/4/2025,105639.39,Just add water for delicious brownies.
660,3537653134358417,Catrina Crummie,12/3/2024,312213.51,Set of unique wooden coasters for drinks and decor.
661,3563574507465877,Clarice Ridgewell,11/13/2024,564025.48,Complete kit for starting your own organic garden.
662,3589533300385534,Auberon Frewer,6/30/2024,148401.87,Breathable mesh sports leggings for ultimate comfort.
663,3557688200041575,Charis Ridgedell,2/1/2025,224810.84,Extra virgin olive oil infused with fresh basil.
664,6331108511239473275,Thedric Yewen,8/23/2024,781146.72,"Freshly baked artisan bread, perfect for sandwiches or toasting."
665,5048373279714400,Corissa Parysowna,2/16/2025,593615.37,A timeless wardrobe staple crafted from soft cotton with a perfect fit.
666,3574800753562399,Donnell Descroix,11/16/2024,475696.21,Flexible tray for easy-release ice cubes.
667,6373919534036857,Burr Belhomme,8/4/2024,910477.83,Retro instant camera for capturing and printing photos instantly.
668,3588978911248459,Asa Lambricht,5/12/2024,18237.1,"Concentrated tomato paste, great for sauces."
669,3573636462240237,Shandie Testo,6/24/2024,219307.7,Ergonomic mouse designed for gamers with high DPI.
670,3543047464751089,Donnamarie Towsey,11/23/2024,941323.95,Compact and portable projector for watching videos anywhere.
671,3554878171653580,Keane Squelch,7/28/2024,223995.84,Durable gloves with built-in claws for digging and planting.
672,5602246057716990751,Meredithe Emberton,2/7/2025,992778.56,Crunchy croutons with a blend of herbs for salads.
673,3576191862491680,Trevar Hanaford,5/8/2025,731803.96,Protects surfaces while baking or cooking with hot items.
674,5602243821787626,Bonnie Skillman,8/16/2024,90580.78,A flavorful blend of Italian sausage with sautéed peppers and onions.
675,30254340708715,Pat Bonham,8/15/2024,518128.24,Adjustable phone mount for car dashboard.
676,5007666360716021,Joli O'Hogertie,10/7/2024,449597.74,Mesh drying rack for preserving herbs and flowers.
677,3537013493430648,Kelly Revans,4/14/2025,185133.77,Digital scale to avoid overweight baggage fees.
678,6371407975918348,Gwenni Linstead,7/2/2024,112162.16,"Soft and delicious garlic-infused flatbread, perfect for dipping."
679,3564018171509049,Loni Karchewski,8/23/2024,732423.05,"A light and tangy dressing with poppy seeds, perfect for salads."
680,3547375031414097,Valencia Tetsall,6/4/2024,969078.04,"Tender sweet corn kernels, ready to eat or add to dishes."
681,3547679159823009,Joni Spellacy,8/28/2024,679108.06,"Savory oatmeal ready to eat, great for breakfast or a snack."
682,3534818792987475,Jackie Lassen,3/28/2025,617307.03,Yoga socks designed to provide better grip and stability.
683,3573058564388865,Josy Sizey,12/24/2024,858337.3,Instant-read thermometer for accurate cooking temperatures.
684,5602257568824111,Waldo Elcomb,12/12/2024,696275.06,Portable car vacuum cleaner with strong suction.
685,491143238946192122,Osgood Farnorth,11/30/2024,165500.2,A delicious pizza loaded with vegetables
686,374622545214131,Thurston Bosnell,6/10/2024,21845.68,Foldable kneeler that doubles as a seat for gardening convenience.
687,3562608690154392,Dwayne Johnes,7/17/2024,357761.05,"A mix of nuts roasted with spicy seasonings, perfect for snacking."
688,4405881310889049,Normie Rossander,1/30/2025,309345.71,"Organize travel documents, passport, and cards."
689,5002354663270757,Benni Rapo,8/6/2024,19189.48,Multi-functional gloves for planting and digging without tools.
690,4041594890543,Early Baszniak,12/22/2024,333718.95,Premium olive oil infused with herbs for enhanced flavor.
691,3560889076791138,Doralynne Willerton,2/20/2025,889631.34,"Stylish ripped boyfriend jeans for a relaxed, effortlessly cool vibe."
692,3533308515986252,Porter Rannigan,6/11/2024,809504.79,"Versatile air fryer that also roasts, bakes, and broils."
693,36567647974092,Selena Galliver,1/13/2025,208300.44,Versatile chair that easily folds up for carrying.
694,4041593723527955,Sharona Ciciari,2/26/2025,810673.28,Secure phone mount that wirelessly charges your device while driving.
695,30438877137808,Alia Walkinshaw,7/26/2024,240958.66,Durable 50-foot garden hose with nozzle.
696,3562328803937019,Hedvig Bremond,9/22/2024,729788.04,Rich coconut milk for curries and desserts.
697,3575856714677840,Wendell Thoday,4/4/2025,8734.73,"Fresh zucchini, versatile for grilling or sautéing."
698,3556401323108748,Mellisent Videler,8/29/2024,991808.49,Ergonomic desk that adjusts height for standing or sitting.
699,3577748671446814,Inger Kemery,4/2/2025,754974.81,"The perfect seafood snack, ready to eat and delicious."
700,6382706119289269,Yurik Leal,6/27/2024,535677.32,Frozen mini meatballs that are great as a snack or in pasta dishes.
701,30197284975859,Glyn Berisford,9/8/2024,679686.4,"Freshly baked French baguette, perfect for dipping."
702,201852821680395,Shandy Sparry,3/2/2025,375211.73,Chic wrap jumpsuit that flatters the body and is perfect for any occasion.
703,3585127663198354,Burton Eyles,2/6/2025,898853.77,DIY kit to make your own elderberry syrup.
704,30564708187298,Evie Pollastro,4/3/2025,218702.14,Non-slip yoga mat for optimal grip and comfort.
705,5602238451419254427,Kalle Keaves,8/19/2024,235680.68,Water-resistant activity tracker and smartwatch features.
706,3546276667785936,Giulio Pedler,5/14/2024,210500.61,Ideal for creating custom designs on t-shirts and fabrics.
707,3582036830704080,Ramsey Everly,2/5/2025,661578.86,A feminine wrap top with a beautiful floral print.
708,5100178617333465,Leonelle Whanstall,7/8/2024,192062.75,Fluffy pancakes with buttermilk flavor.
709,3541989273694798,Christiane Brisard,8/11/2024,830300.62,Water-resistant activity tracker and smartwatch features.
710,201739776004566,Bernie Prewett,4/16/2025,938690.31,"Crispy mini pretzels, a great snack any time of day."
711,4175006880230881,Holly Aikett,6/4/2024,269686.29,"Creamy, dairy-free Alfredo sauce"
712,6759148693042522,Benedetta Del Castello,7/10/2024,580325.88,"A lightweight tank dress, ideal for warm weather outings."
713,5610094288588704,Marlin Masters,8/7/2024,516466.93,"Smooth and creamy, ideal for spreads or baking."
714,30440137623999,Gillian Walburn,7/12/2024,172969.07,1080p HD video camera with night vision.
715,374283406844340,Lynnett Vyel,8/23/2024,498425.26,Crunchy croutons with a blend of herbs for salads.
716,3572204210244380,Ines Eggleson,3/11/2025,3892.5,Efficient juicer for fresh fruit and vegetable juices.
717,3587887122736593,Elbertina Butchers,9/3/2024,582293.02,"Crispy fries tossed in truffle oil and parmesan, a gourmet snack."
718,3584636920966768,Bibby Lorraine,5/16/2024,660441.47,Just add water for delicious brownies.
719,3560743994803774,Miran Gillingham,1/24/2025,239974.14,Adjustable window blinds for privacy and light control.
720,67612521954095786,Christabella Schiell,7/28/2024,961459.01,"Versatile slicer for meats, cheeses, and vegetables."
721,3560409157811604,Niven Dorran,9/5/2024,505800.3,"Delicate ravioli filled with roasted butternut squash and spices, perfect with a sage butter sauce."
722,5641820628711298,Nikolaus Venditto,1/4/2025,214980.52,Activity workbook for early learning and fun.
723,3546478687565070,Derby Baus,4/21/2025,408472.59,Stylish insulated lunch bag for on-the-go meals.
724,3566479678442415,Marty Jacques,4/4/2025,413869.71,Bottle that tracks your water intake and reminds you to drink.
725,06041755057056332,Nixie Courtese,12/31/2024,614470.52,"Skillet that can fry, grill, and sauté with ease."
726,30560962668502,Chickie Futty,11/25/2024,48084.88,HD streaming device for accessing popular services.
727,67629021461892859,Maryanna Tamblyn,8/1/2024,322382.97,Instant hot water dispenser for tea and cooking.
728,3575260005047377,Theda Davey,7/15/2024,219252.03,"Fresh and zesty salsa, perfect for nachos."
729,3559077004985385,Hillard Bohea,1/6/2025,486920.5,Complete kit for starting your own organic garden.
730,67593635895420763,Aarika Gendrich,10/3/2024,496623.6,"Extra virgin olive oil, ideal for cooking and salads."
731,3589509016070974,Desmond Infantino,5/25/2024,294410.27,Fresh and crunchy baby carrots ready for snacking.
732,3572629941293746,Eloisa D'Aulby,10/30/2024,485969.53,Portable coffee maker for rich brews on the go.
733,5602228634777575,Byran Deavall,2/13/2025,586370.93,Protective gaiters to keep dirt and debris out of shoes during hikes.
734,374494852850257,Aurelia Shoubridge,7/21/2024,56613.16,Delicious muffins filled with apples and a hint of cinnamon for breakfast.
735,5002358446406646,Abbe Chalfont,8/24/2024,77621.63,"Ready-to-eat beet salad with dressing, great side dish."
736,5010124008519378,Seward Wreford,3/25/2025,846367.65,Frozen mango chunks for smoothies or snacking.
737,4405556720361934,Trenton Bulpitt,3/16/2025,132746.2,"Flavorful lentil soup, perfect for a quick meal."
738,6709972257486241342,Lorelei Flory,7/27/2024,693781.18,"Frozen pizza rolls stuffed with spinach and cheese, perfect for snacking."
739,3563383630828435,Laurens Cornborough,11/20/2024,849755.82,Pancake mix infused with seasonal pumpkin spice flavor.
740,3588688698825045,Fin Skoof,7/16/2024,743200.57,"Crisp and sweet Honeycrisp apples, freshly picked."
741,5468259198575306,Talia Lydon,9/3/2024,617625.45,"Nutritious protein bar with cherry and almond flavor, great for on-the-go."
742,3534737676514835,Paddy Erley,8/30/2024,900798.92,Crispy spring rolls filled with vegetables
743,5038619450610601465,Yehudit Leamon,6/13/2024,541724.32,Adjustable tripod with remote shutter for smartphones.
744,4041597091263432,Fredelia Detloff,11/11/2024,299263.94,Set of stylish throw pillows for home decor.
745,3542299859180256,Dougie Rouf,9/11/2024,293413.47,Fresh organic blueberries perfect for snacking or baking.
746,3574721901576349,Chrotoem Mableson,8/5/2024,582166.69,Compact wireless printer for home use.
747,5641826576972845082,Illa Lerner,1/1/2025,502245.12,Fresh sliced strawberries for toppings or snacking
748,5108755763406591,Wally Ginman,7/4/2024,142366.2,Mixed fresh vegetables for stir-frying or roasting.
749,5262484162270670,Morena Gateland,7/3/2024,749550.53,"Frozen cauliflower bites coated in spicy buffalo sauce, ready to bake and enjoy as an appetizer."
750,5187819289338011,Catherine Glennon,9/27/2024,294604.42,Nutty and wholesome brown rice.
751,30299526889755,Ilsa Lewton,11/28/2024,391184.83,"Refreshing green tea infused with peach, perfect for a hot day."
752,3586073818902267,Cora Toffanelli,6/23/2024,334709.94,Fun gardening tools designed specifically for kids.
753,3554536459158405,Judas Trunkfield,11/24/2024,423392.35,Compact air fryer for healthier cooking.
754,491170191620779589,Benedict Wardlaw,11/10/2024,617884.59,Fun inflatable cooler to keep drinks cold at parties.
755,3544567216557988,Beulah Ferneley,4/26/2025,230049.17,Adjustable window blinds for privacy and light control.
756,3558827322926060,Isidoro Vowels,3/21/2025,205289.78,Efficient juicer for fresh fruit and vegetable juices.
757,3559590474328936,Hortensia Layzell,9/20/2024,731876.21,Eco-friendly generator for outdoor adventures.
758,374288546682229,Juli Simmonds,6/23/2024,911566.47,"Gluten-free flour made from ground chickpeas, great for cooking."
759,374283154605653,Jyoti De Anesy,6/8/2024,511597.92,A casual striped long sleeve shirt that's perfect for layering.
760,630456183264249043,Sarajane Twinberrow,1/7/2025,351793.12,Easy-to-make pancake mix with pumpkin spice flavor.
761,4675889720491,Melba Mercy,9/8/2024,493598.13,Energy-efficient LED bulbs that can be controlled via smartphone.
762,372301905731339,Marvin von Nassau,11/21/2024,831126.0,Quick meal kit with pasta and fresh vegetables.
763,5100179027769835,Winn Glenfield,8/8/2024,926865.04,High-density foam roller for muscle recovery.
764,3551518351834021,Mae Whieldon,4/22/2025,359330.33,Water bottle designed to infuse flavors from fruits.
765,3553543774101822,Hammad Tomkins,2/17/2025,817232.33,Spicy salsa with chipotle and lime for a zesty kick.
766,201442236436607,Olav Curnokk,1/4/2025,760244.92,Bottle that allows you to infuse your water with fruits.
767,564182443967992097,Tami Lockey,2/25/2025,920489.16,Reusable microfiber cloths for environmentally friendly cleaning.
768,560224579493616177,Ninnette Catonnet,7/19/2024,512638.85,Stay hydrated with refreshing flavored water.
769,6385109460118277,Jo-ann Lackney,9/18/2024,624139.35,Countertop compost bin for kitchen waste.
770,4017958279770,Sonnie Olivetta,3/30/2025,275637.51,Complete fondue set for chocolate and cheese parties.
771,3580353043750285,Mohandis Skelhorn,1/18/2025,647411.98,Instant oatmeal flavored with cranberries and orange zest for breakfast.
772,3585447664170370,Desdemona Tassell,10/4/2024,575753.12,"Smooth and creamy, ideal for spreads or baking."
773,5464312156962620,Aloysius Neising,3/21/2025,514498.99,A chic leather crossbody bag for everyday use.
774,4175000899919758,Mei Prandy,10/9/2024,189454.56,Sanitary holder that ensures your toothbrush stays clean.
775,5602221643888897,Millie Leary,10/19/2024,662664.65,"Track steps, heart rate, and sleep patterns."
776,4041597314863,Reidar Nijssen,2/18/2025,300957.93,"Flavorful chicken sausage, low in fat and fully cooked."
777,30512750557389,Wat Waud,9/15/2024,64021.36,Classic leather photo album for keepsakes.
778,3575102039283604,Ami Corradetti,3/1/2025,604246.8,Automated cleaning robot for hassle-free home maintenance.
779,4201203173935,Mahala Bugbee,10/24/2024,401902.37,Fresh eggs from free-range chickens.
780,5602216993992803969,Glenda Divisek,5/20/2024,403633.59,Personalized calendar with your favorite photos.
781,201481151624664,Desdemona Kopfen,2/17/2025,714705.98,Silicone tea infuser for brewing loose leaf tea.
782,5010124207276044,Symon Craine,10/2/2024,44983.74,Compact yoga mat that folds for easy storage and transport.
783,5038697210988646,Sidonia Heakins,6/28/2024,527059.42,True wireless earbuds with excellent sound quality.
784,630495070344781124,Paquito Gurr,7/13/2024,864955.12,A chic leather crossbody bag for everyday use.
785,4917312155484887,Wyatan Conry,6/21/2024,819970.02,High-carbon stainless steel chef knife for precision cutting.
786,5641828088881584,Rudd Goly,1/5/2025,116663.79,Individually packaged bars made with dried fruits and nuts.
787,3578221986433504,Bridie Roggeman,1/23/2025,889834.27,Durable scoop for perfectly shaped ice cream servings.
788,3528337180710884,Erna Rigard,6/1/2024,777080.22,Healthy frozen acai bowl with toppings.
789,5290623931615428,Christi Ofer,3/26/2025,335118.63,Spacious 2-person camping tent with waterproof cover.
790,30026481550761,Nappie Dikelin,4/17/2025,960285.47,High-performance compression tights designed for optimal support and comfort.
791,374283155588395,Fernando McElroy,7/21/2024,703790.18,Heated stool cover for extra comfort during winter.
792,5641820557552002,Walton Tanti,12/3/2024,278229.02,Eco-friendly electric bike with a 30-mile range.
793,633110188457475695,Byron Kettell,12/18/2024,508747.15,Crisp and delicious organic apples.
794,3557150590759225,Colas Soltan,6/7/2024,658298.01,Insulated water bottle for keeping drinks cold.
795,56100220183370886,Dalenna Bulger,8/7/2024,382582.53,Marinated chicken breasts coated in a sweet honey mustard glaze.
796,3529428260537658,Raquela Akitt,3/29/2025,790280.08,"Synthetic crab meat sticks, great for salads and sushi."
797,4041374610418,Keary Allchin,8/6/2024,995928.3,Natural honey sourced from wildflowers.
798,201489252377892,Luigi Nisby,6/1/2024,189957.73,Set of five reusable fabric face masks.
799,560224860993193887,Caroline Ganforth,3/25/2025,449024.52,Healthy chia pudding made with mango and coconut milk.
800,3532400731810555,Barclay Wedlake,5/20/2024,817144.83,Classic marinara sauce for all pasta dishes.
801,5329942571114590,Christyna Ainslee,3/2/2025,991652.52,Easy-to-make falafel mix for a tasty vegetarian meal.
802,3569957368933881,Livvie Klyn,8/30/2024,76515.01,"Ready-to-eat beet salad with dressing, great side dish."
803,30126475127889,Inez Sangar,10/31/2024,668343.44,"A refreshing salad with chickpeas, cucumber, tomatoes, and a light vinaigrette dressing."
804,3530560912308190,Nathanil Gabbitus,9/11/2024,982578.57,Spicy blue cheese with a hint of buffalo flavor.
