id,nomor_rekening,nama_lengkap,tanggal_transaksi,jumlah_debit,keterangan
537,3557650700766838,Cris Livingstone,8/3/2024,158093.32,Stylish and spacious case for makeup and beauty products.
538,3546172906532090,Merle Lingard,12/21/2024,413141.46,Delicate green tea leaves for a refreshing beverage.
539,3546439979938409,Baily Matteoli,6/28/2024,252552.85,Frozen mix for quick berry smoothies.
540,4041590668380,Gilli Mulvany,7/11/2024,891314.91,"Quick oatmeal packets infused with apple and cinnamon, perfect for breakfast."
541,3581257515528583,Grayce Josephoff,7/26/2024,339482.28,Beautiful wall calendar for organizing your schedule.
542,3556397029091776,Druci Praten,1/24/2025,3559.31,Multi-level cat tree for play and scratching.
543,6376002859983677,Caye Treleven,1/17/2025,805284.14,"Pre-cooked vegetable fried rice, just heat and serve."
544,201691160337633,Kingsley Dashwood,2/28/2025,235526.01,Small fridge designed to keep skincare products cool and fresh.
545,6762981439332788282,Raquela Cottell,12/8/2024,171077.54,Delicious clusters of peanuts and chocolate for a sweet treat.
546,374622569380289,Ramona Veck,1/31/2025,839432.2,Sweet and savory sauce for marinating and glazing meats or vegetables.
547,5100137547792299,Costanza Carvell,9/5/2024,992773.49,Rechargeable LED camping lantern for outdoor use.
548,3561498091416793,Beltran Dibbe,1/1/2025,789514.01,Light and fluffy popcorn coated in aged white cheddar.
549,3561616657472252,Brandie Wimpeney,2/4/2025,771022.07,Delicious mini donuts dusted with cinnamon sugar.
550,675934023767647359,Raynell Dauncey,10/10/2024,350661.74,Fragrant fried rice with authentic Thai basil and veggies.
551,3588024190634034,Kissie Cave,7/21/2024,684050.5,Savory sausage links with a hint of maple flavor.
552,3578099414473148,Sharline Dyas,10/20/2024,341954.2,Automated stirring for your drinks with just a press of a button.
553,201926198355714,Indira Winkworth,11/29/2024,138510.41,Passive noise reduction headphones for focus.
554,3576105270839140,Adelle De Andisie,5/17/2024,736618.88,Absorbent training pads for puppies and kittens.
555,56022515274513301,Beryl Filochov,10/5/2024,867767.04,Healthy pizza crust made from cauliflower
556,5610375123078575,Troy Fortnon,9/15/2024,499394.39,Strategic board game for family game nights.
557,67595732702896141,Joni Marlon,8/9/2024,734980.06,"Rich and tangy balsamic vinegar, perfect for dressings."
558,5548880817477881,Gene Degue,6/3/2024,278914.82,"Nutritious chia seed pudding in vanilla flavor, ready to eat."
559,5002352174577413,Emelita Stoyle,4/13/2025,297864.73,Compact and stylish indoor/outdoor fire pit for ambiance.
560,4041590007224036,Jessie Cazin,7/13/2024,732003.73,Portable desk that can be adjusted for sitting or standing.
561,633110251757820786,Kenny Copland,5/22/2024,371162.77,"A frozen cheesy bake made with cauliflower, great as a side dish or a vegetarian meal."
562,3578406896007940,Emilee Doghartie,4/14/2025,525080.58,Healthy chia pudding made with mango and coconut milk.
563,5575817068801845,Allie Lamar,8/7/2024,184838.32,Soft and chewy cookies made with creamy peanut butter.
564,3553093791454572,Shell Taber,6/15/2024,31678.93,"Gluten-free almond flour, perfect for baking."
565,4017951818499995,Carson Redan,3/6/2025,518873.63,A refreshing sparkling beverage with a bold blood orange flavor.
566,50182622617835026,Madeline Greydon,10/19/2024,386085.04,"Healthy fruit snacks, made with real fruit."
567,3542148226152334,Caitlin Waterhouse,11/16/2024,943981.96,Bold combat boots that make a statement with any outfit.
568,5602238548381513,Yvonne Moral,11/21/2024,243477.42,Durable and versatile food storage containers.
569,5602216370857537,Michele Keoghane,12/28/2024,839508.02,"Golden brown potato tots, crispy on the outside and fluffy inside."
570,3581737463876902,Magdalen Benedek,2/13/2025,834777.95,Eco-friendly reusable bags for snacks.
571,201420801681278,Winonah Coldtart,1/4/2025,962736.74,Flexible molds perfect for baking cakes and pastries.
572,5416994562724733,Rabi Tathacott,9/10/2024,827934.03,Set of resistance bands for home workouts.
573,4017959073784,Adel Tidmarsh,4/8/2025,72927.7,Assorted collection of herbal teas for relaxation and wellness.
574,3558397954229985,Tybalt Parkeson,6/30/2024,495397.73,Assorted herbal tea bags for relaxation and wellness.
575,3585935237547652,Lammond Elger,7/26/2024,776421.74,Heavy-duty scissors for crafting and office use.
576,201413804473561,Lovell Dewerson,3/19/2025,293928.48,Artichoke hearts marinated in herbs and oil.
577,201519072829225,Tabbitha Flint,11/11/2024,436546.29,Natural sweetener for baking and cooking.
578,3529344107331637,Isaac Ingolotti,4/25/2025,507144.07,Yoga socks designed to provide better grip and stability.
579,490397849036600553,Rickie Phythian,12/31/2024,554913.26,"Fresh, creamy avocados ideal for salads and guacamole."
580,5610322072583999,Ive Muino,9/18/2024,401291.44,"A fresh salad made with black beans, corn, and a zesty dressing, great for summer cookouts."
581,3548270186412914,Ludwig Llewellyn,10/7/2024,992890.8,Stylish stand to hold your recipes while cooking.
582,5602214224415169792,Lorens Brundill,12/26/2024,236724.43,"Shredded potatoes, perfect for breakfasts."
583,6761265662036206,Ryun Elies,9/20/2024,951479.28,Soft and breathable cotton sweatpants perfect for lounging or workouts.
584,3589421094862191,Jaine Gouldeby,4/7/2025,435240.39,Organizational cubes for easy packing and travel.
585,374622775891590,Ayn Boome,11/9/2024,876762.97,Spacious 2-person camping tent with waterproof cover.
586,3561487523170409,Moore Landsman,7/9/2024,988430.04,"Ready-to-eat tuna salad with a spicy kick, perfect for sandwiches."
587,5602239231773503,Carolin Gleasane,8/3/2024,467693.56,Convenient belt with pockets for easy access to tools while gardening.
588,3548737787229004,Genia Kelsow,8/25/2024,135898.69,A hearty mix of beans in a flavorful tomato broth.
589,3535209309530702,Melba Aldcorn,1/29/2025,756226.55,"A healthy oil extracted from avocados, ideal for frying and salads."
590,5048376519278276,Uriah Della,4/24/2025,931980.67,Complete watercolor set with paints and brushes.
591,3566280569486903,Amelia Addey,7/6/2024,671737.61,Beginner-friendly acoustic guitar with natural finish.
592,3555637035992173,Matilda MacTrustam,12/23/2024,961314.88,Just add water for a quick pasta sauce.
593,0604215412267563,Lonnie Laundon,8/9/2024,534404.86,Space-saving solution to store shoes and keep them organized.
594,4175002736718526,Petrina Roddick,9/10/2024,274610.0,Healthy pizza crust made from cauliflower
595,5100136798151668,Cheri Rackham,7/19/2024,548637.63,Automatic waterer that filters and provides fresh drinking water for pets.
596,3585597829731050,Frederick Blesing,3/15/2025,387271.11,"A blend of nuts, seeds, and spices for a healthy snack."
597,374288310031744,Krystle Ludovici,3/14/2025,569262.95,Rich basil pesto sauce for pasta and more.
598,3549641711174022,Francine Skynner,7/13/2024,484576.4,A sleek leather wallet that combines style and functionality.
599,6333542218406037566,Petunia Brashier,3/17/2025,566156.67,"Reusable wraps for food storage, replacing plastic wraps."
600,3529084274766005,Mimi Clethro,5/16/2024,142558.24,Energy-efficient lights that charge during the day and illuminate at night.
601,5007668977100037,Carlie Bartomeu,4/9/2025,680236.76,Comfortable mouse pad designed to reduce wrist strain.
602,503827181810106650,Kevina Pomeroy,11/15/2024,739846.59,Crunchy granola with cranberries and pecans.
603,630463590175230295,Natalya Kighly,6/16/2024,517490.04,"All-in-one meal kit including pasta, meatballs, and sauce for a quick dinner."
604,3546133137525659,Alvis Hatrey,1/9/2025,647302.01,"Mix for homemade cornbread, just add water and bake for a delicious side."
605,201872830157516,Valeria Jerred,9/30/2024,703032.53,Qi-certified charger for fast wireless charging of smartphones.
606,3543438568304489,Anna-diana Hablot,2/3/2025,641159.1,Crunchy croutons with a blend of herbs for salads.
607,3572450791411274,Calypso Megroff,8/23/2024,644957.4,Delicious waffles infused with pumpkin and spices.
608,5048373408622086,Hannah Kennler,8/19/2024,720461.54,"Thin, flat pasta perfect for various sauces."
609,3560889194352359,Vito Brownlee,8/11/2024,613619.71,A feminine wrap top with a beautiful floral print.
610,3547140975808021,Jabez Shimon,12/7/2024,508910.32,A cozy long cardigan designed for layering in any season.
611,3536768540532941,Roderick Beachem,12/11/2024,205604.67,Set of decorative cushion covers for home decor.
612,4026258514185384,Sharl Eborn,5/24/2024,514949.47,"A refreshing drink mix that combines sweet raspberries and tart lemons, perfect for summer."
613,4936843648238461,Gregg Jerrold,10/18/2024,174518.94,"Frozen falafel balls made from chickpeas and herbs, perfect for quick meals or salads."
614,490500341150103188,Liesa Posnette,4/5/2025,885215.58,Wireless headphones with noise-canceling features.
615,670689412817993376,Tabbie Samson,4/1/2025,332571.78,"Crunchy chips made from blue corn, perfect for dipping."
616,3579098973054041,Brook Parlott,2/1/2025,95845.04,Protective case for wireless earbuds.
617,5048376804567078,Hurley Gulc,3/31/2025,753124.74,STEM-based kit for kids featuring cool science experiments.
618,6372468941074151,Wyndham Sturch,6/5/2024,664575.09,HD streaming device for accessing popular services.
619,675914667668405129,Eolanda Scrowton,9/29/2024,647211.62,Non-contact thermometer for checking temperatures instantly.
620,67619488979093597,Kalinda Dunrige,10/23/2024,73760.02,"Crunchy granola made with oats, almonds, and coconut flakes."
621,30110594438245,Lavena Nolot,9/3/2024,138657.53,Marinated chicken breasts coated in a sweet honey mustard glaze.
622,3553166673439984,Cherilyn Bartholat,8/11/2024,547490.29,Everything you need to make your own candles.
623,3537817895025248,Trixi Grioli,3/18/2025,592794.68,Space-saving collapsible bottle for outdoor activities.
624,30279253424281,Marijn Game,1/4/2025,911517.74,"Refreshing coconut water, perfect for hydration."
625,374283772047239,Donavon Bletso,11/8/2024,697645.58,"Elegant midi skirt with a wrap design, great for both formal and casual events."
626,201766319815463,Loralie Lingwood,10/18/2024,741870.78,Rich almond butter encased in dark chocolate.
627,5108751870074687,Zaria Ayris,11/22/2024,883838.95,Magical lens kit for kids to explore the outdoors.
628,4041374684641279,Benoit McOrkil,9/19/2024,230064.6,Colorful building blocks for creative play.
629,4041376012540552,Johnna McCaughey,3/30/2025,136702.77,"Ready-to-eat tuna salad with a spicy kick, perfect for sandwiches."
630,3567028917879801,Shoshana Speke,12/20/2024,857539.98,Convenient electric screwdriver for DIY projects at home.
631,201657806638122,Bert Benardeau,6/24/2024,808776.22,Soft and tasty gluten-free sandwich bread.
632,5472891113440168,Xylia Lomasny,4/13/2025,902906.26,"Creamy cheese with a spicy kick, perfect for sandwiches."
633,6370648674423343,Ralina Radloff,9/13/2024,246107.92,A seasonal creamer that adds pumpkin spice flavor to coffee or tea.
634,6396405346009590,Antonietta Firpi,6/28/2024,908473.93,"Rich chocolate cups filled with almond butter, a delicious treat."
635,3568377209755412,Van Sola,2/6/2025,491521.1,Fresh and crunchy baby carrots ready for snacking.
636,4913685668228113,Enrica Vella,10/26/2024,692234.13,Create spiraled vegetable noodles easily for healthy meals.
637,374288005323273,Baxter Dranfield,3/19/2025,625009.63,Delicious cookies with rich chocolate flavor and a hint of mint.
638,5100173994211277,Andra Crowdy,7/28/2024,581195.46,"Chic high-waisted skirt, perfect for professional or casual settings."
639,4508437149274535,Vittoria Curthoys,5/14/2024,117360.94,Fresh sliced strawberries for toppings or snacking
640,337941352551757,Adrien Aird,10/2/2024,919783.69,Rich basil pesto sauce for pasta and more.
641,6377834604499875,Caz Ewert,2/13/2025,371903.48,Creamy chickpea dip blended with tahini and garlic.
642,501833124115840595,Carrissa Penk,7/11/2024,171052.44,"Creamy mayonnaise, perfect for salads and sandwiches."
643,3577212177835939,Jackie Restill,11/21/2024,902919.75,Variety of bands suitable for all fitness levels.
644,3578736212189422,Christye Tadd,10/29/2024,264179.77,Reusable microfiber cloths for environmentally friendly cleaning.
645,56022271682652881,Waly Fader,12/29/2024,546221.36,Rechargeable electric wine opener for effortless uncorking.
646,4508135805771808,Rhonda Milborn,3/18/2025,725496.18,Natural fruit spread bursting with real strawberry flavor.
647,3564022924752252,Antone Ors,6/27/2024,611360.2,Sweet and nutty filling for delicious homemade pecan pie.
648,3585000616720097,Karl Messier,12/10/2024,208475.97,"Eye-catching mini dress with sequins, ideal for party nights out."
649,372301887892182,Oona Mathiasen,11/16/2024,881363.4,Homemade ice cream maker for delicious desserts.
650,374283263156218,Lonnard Wither,4/12/2025,531641.85,Hearty tomato soup made from organic ingredients.
651,3581075591724920,Livvy Soans,10/8/2024,976822.47,Make delightful blueberry muffins at home with this easy mix.
652,5602225942113246,Cordelia Goldster,12/2/2024,73025.55,Moist brownie topped with sea salt and caramel drizzle.
653,5100147475876576,Teodoor Halms,12/10/2024,498962.77,"A creamy blend of avocados and lime juice, great for spreads or dips."
654,67618422181830042,Lon Harrisson,6/30/2024,339120.44,"Sliced black olives, perfect for salads and pizzas."
655,4508219366514540,Rog Scurry,5/10/2025,437348.9,Personalized calendar with your favorite photos.
656,3554096613862558,Blakeley Flewan,1/1/2025,325943.9,Rapid boil electric kettle with temperature control.
657,3531170314441463,Aristotle Pinchin,2/16/2025,891300.61,Compact waffle maker for perfect small waffles.
658,3531716334577544,Ailis Agates,4/4/2025,101326.06,"Soft, cuddly toy that interacts with children."
659,6304980287132781581,Janna Tackell,9/30/2024,320917.53,Plant-based sausage links with spices and herbs.
660,3543389556929565,Isabelita Marikhin,7/10/2024,142293.44,Video baby monitor with night vision.
661,3581738575572017,Klarika Haldene,1/10/2025,57497.91,"Crunchy granola with oats, nuts, and honey."
662,4508327792371987,Monte Cranney,12/24/2024,182998.92,Professional sharpening system for kitchen knives.
663,3550968385737628,Eldin Tewkesberrie,5/13/2024,988321.26,"A savory marinade for meats, perfect for grilling."
664,4905934091234011,Mariska Houndsom,2/23/2025,355827.8,Adjustable shelving unit for home or garage storage.
665,377245950347506,Winna Twiggs,3/13/2025,816569.39,Fresh walnut halves for baking or snacking.
666,374283458886470,Morly Markel,12/8/2024,146985.83,Quote wall art to inspire and motivate.
667,5893531356001993,Neala Mingauld,5/3/2025,479449.1,BPA-free glass containers for safe food storage.
668,6377214729797703,Krishnah Gellett,4/21/2025,252460.81,Classic ranch dressing for salads and dipping.
669,56107013490473177,Eugene Coule,10/9/2024,163319.61,"Fresh and zesty salsa, perfect for nachos."
670,3584438041383050,Skip Brimilcombe,6/22/2024,122194.43,"Spicy and flavorful soup made with black beans, perfect as a meal or starter."
671,633477699663681626,Nanci Ommanney,5/17/2024,319024.66,Tripod with wireless remote for effortless photo-taking.
672,3558562477523681,Kent Hadgkiss,10/11/2024,266900.32,Spicy cauliflower bites for a vegetarian snack.
673,3555812468941092,Ketty Pendleton,1/19/2025,656029.18,Spicy blue cheese with a hint of buffalo flavor.
674,3576698171227969,Margalo Thornhill,10/5/2024,909378.47,Crisp and delicious organic apples.
675,3544650714948915,Danya O'Hanlon,1/4/2025,596919.14,Gluten-free bread mix made with almond flour.
676,560221345484095604,Drusilla Bugg,5/11/2025,775108.32,Warm and stylish jacket for cold weather.
677,5602214146029911,Nikolai Eakly,6/1/2024,194949.06,Crispy spring rolls filled with vegetables
678,490526223030665356,Norbert Brymner,4/30/2025,378071.83,Travel-friendly dog bowl that is collapsible for easy storage.
679,30484763484953,Josephine Sineath,11/4/2024,293151.83,"Soft pita bread, perfect for sandwiches or dips."
680,5135528303300443,Rhoda Hugh,2/28/2025,808865.18,Compact blender for quick smoothies and shakes.
681,6395641474299238,Dorella Rocco,8/17/2024,234724.97,Freshly baked artisan bread with a crisp crust and soft center.
682,3540957419482585,Henrietta Kubanek,4/23/2025,779038.82,Dairy-free cheese alternative for your favorite dishes.
683,675953307399878425,Sara-ann Toffolo,2/3/2025,396526.62,Practical cargo pants with lots of pockets for functionality.
684,5602232790669451,Nicola Jansa,8/18/2024,969761.96,"Gluten-free pasta made from lentils, high in protein."
685,4844636380665953,Jolyn Stainer,11/7/2024,17640.77,Chocolate coconut protein bars inspired by the classic candy bar.
686,201822156885513,Nanete Tomkys,6/5/2024,825645.04,Collapsible dish rack for kitchen countertop use.
687,3566517766757705,Porter Gislebert,1/17/2025,962267.79,Just add water for a hearty cheese and broccoli soup in minutes.
688,4175008271126413,Stevena Nelthorp,4/2/2025,150480.26,Versatile multi-cooker for pressure cooking and slow cooking.
689,4017952418523,Gaby Gilroy,3/7/2025,801390.25,"Farm fresh eggs, essential for breakfast."
690,561033529935747139,Garth Pyett,10/13/2024,857644.4,"High-protein pasta made from black beans, gluten-free."
691,374288830050091,Cristi Muge,3/21/2025,755106.81,Lightweight hammock with a sturdy stand for relaxation anywhere.
692,3576771175282957,Micheline Birbeck,6/20/2024,357981.97,Soft foam blocks perfect for building and imaginative play.
693,5100179085882801,Ferris Pankhurst.,11/11/2024,504506.36,Bluetooth thermometer that alerts you when your meat is done.
694,060423844566748095,Eal Goadbie,11/9/2024,153339.65,Cordless vacuum cleaner for quick clean-ups.
695,6334713599663551915,Baird Cancellieri,9/27/2024,538701.98,"A fresh, flavorful basil pesto for pasta and more"
696,3554380149816381,Ferris O'Collopy,11/8/2024,720793.92,"Firm tofu, a great plant-based protein option."
697,3534895209251505,Carissa Wink,8/30/2024,809082.39,Fun decorations for Halloween to set a spooky atmosphere.
698,4175000402857867,Sophey Eatock,11/9/2024,282010.05,Rechargeable training collar for effective behavior training.
699,490311699241265442,Weylin Starkie,3/15/2025,543364.6,Extra soft electric blanket with adjustable heat settings.
700,201452333784627,Elise Hocking,6/7/2024,401392.62,Unsweetened coconut flakes for baking and snacking.
701,63046159729940138,Tawsha LLelweln,1/12/2025,850380.79,Custom cutting board made from high-quality wood.
702,3582620241790125,Elysee Lightwood,11/2/2024,456219.7,"A lightweight tank dress, ideal for warm weather outings."
703,6376066594599841,Sofie Hathwood,9/1/2024,386742.36,Easy-to-use portable grill for barbecues.
704,5610037982938518823,Edgard Struthers,8/25/2024,541037.71,Water bottle that tracks your hydration levels.
705,30035908812019,Auberon Embleton,4/25/2025,903840.3,Compact sewing kit for travel emergencies.
706,6767081790104008699,Hayley Carver,3/4/2025,505364.06,Flexible tray for easy-release ice cubes.
707,3533087198576503,Eberto Dunnett,3/29/2025,309675.64,"Creamy ranch dressing, perfect for salads and dips."
708,6304494232932306,Tabbitha Abramowitch,6/13/2024,696573.37,Compact action camera for capturing adventures.
709,30380749458345,Jaclyn Houchen,6/15/2024,867543.05,Waterproof cover to protect car seats from pet hair and dirt.
710,3548632717848215,Teirtza Walstow,11/19/2024,705803.44,Ceramic incense holder for a calming atmosphere.
711,5108755349234699,Jemie Banbrook,10/8/2024,832228.82,"Track steps, heart rate, and sleep patterns."
712,3537345682984930,Brook Hyman,10/9/2024,66683.86,Stylish baskets for organizing various items in your home.
713,5100174362577505,Demetris Staten,4/30/2025,497149.7,"Supportive sports bra designed for high-impact workouts, made with moisture-wicking fabric."
714,3534288313475212,Farly Aishford,7/9/2024,869526.31,Creamy and crumbly cheese for salads and dishes.
715,4041592457477742,Kelsey Spadaro,10/25/2024,386557.1,Multi-functional gloves for planting and digging without tools.
716,5602218801497388,Cyrillus Bernardo,5/31/2024,227815.42,Portable folding table for outdoor events.
717,3535202759157142,Cad Janoschek,1/17/2025,477720.79,"A mix of nuts, pretzels, and crackers, seasoned just right for snacking."
718,3544041558738051,Massimo Guyet,1/6/2025,984283.75,Seal food and maintain freshness longer.
719,4913372022133780,Gillian Irdale,3/14/2025,960545.24,Custom keychain with engraved text.
720,5602241607584233,Rubin Bownes,1/12/2025,626433.51,Water-resistant blanket for picnics and outdoor events.
721,3562772945394847,Connor Pennick,5/16/2024,402075.34,Marinated beef strips in teriyaki sauce for easy grilling.
722,5610721024127636602,Zondra Lindgren,11/9/2024,83269.71,"Soft pita bread, perfect for sandwiches or dips."
723,3537962020609704,Katerina O'Hagerty,6/22/2024,137120.75,Classic chino shorts in a versatile color for summer adventures.
724,5048379620912148,Anson Attril,7/5/2024,632782.13,Convenient electric screwdriver for DIY projects at home.
725,4844943673460401,Chucho Dongles,6/22/2024,223032.14,Small fridge designed to keep skincare products cool and fresh.
726,30145073345255,Britt Burchill,6/11/2024,846749.72,Adjustable stand for portable speakers and devices.
727,63048232020947165,Thorin Newlands,12/2/2024,1891.35,Assorted cloths for cleaning electronics and delicate surfaces.
728,201817182819734,Kameko Pride,4/5/2025,654718.94,Sweet and savory sauce for marinating and glazing meats or vegetables.
729,3572523809168027,Herc Pavese,11/26/2024,290321.37,Powerful blender for smoothies and soups.
730,36601408995622,Wilhelmine Kubica,2/26/2025,96579.49,Battery-operated blender for smoothies on the go.
731,3548811534483501,Malena Reddie,3/10/2025,368900.79,Creamy chickpea dip blended with tahini and garlic.
732,3564938660306450,Alane Vesco,7/21/2024,639250.52,Spreadable cream cheese with garlic and herbs.
733,3533812638153690,Levey Bosward,10/1/2024,565804.23,Easy-to-set-up picnic table for outdoor dining.
734,5100172147963560,Flss Kingett,9/21/2024,698862.45,"Frozen berries blend perfect for smoothies, just add yogurt."
735,3576358137641536,Constantina Gadaud,6/13/2024,356006.93,Savory roasted garlic in a jar for easy use.
736,3529748492073739,Urbanus Zanioletti,7/6/2024,897828.98,Rich sauce for desserts and ice cream.
737,3552479954753226,Dalila Cotte,8/15/2024,171517.72,"Steamed edamame tossed in a spicy garlic sauce, great for snacking."
738,3550387106267411,Ritchie De la Harpe,10/9/2024,112998.36,A tangy and spicy BBQ sauce that's perfect for grilling.
739,30519493835055,Justis Sodo,4/11/2025,384997.46,"Tender and juicy pork chops, perfect on the grill."
740,6387216304156054,Rogers Piddick,2/13/2025,963231.5,A mix of frozen berries for smoothies or desserts
741,5100176592703355,Susannah Danko,5/19/2024,924556.82,Double-walled mug to keep your drink hot for longer.
742,372301391747831,Elnora Haggleton,2/5/2025,656311.07,Space-saving rack to store and organize spices conveniently.
743,3578734861365260,Sybille Fearnall,1/27/2025,346872.15,"Low-carb zucchini noodles, perfect for a healthy alternative to pasta."
744,3572849774986055,Clarence Anton,12/8/2024,557065.09,"Oven-roasted sliced turkey, perfect for sandwiches."
745,337941045769907,Dasya Whittam,1/18/2025,341521.18,Weighted jump rope that counts jumps and calories burned.
746,5602249752534234,Jereme Hessenthaler,11/24/2024,493997.02,Safety collar with flashing lights for pets during night walks.
747,3571605157301721,Sauveur Canfer,4/15/2025,52002.08,Soft buns perfect for stuffing with your favorite hot dogs.
748,3558547234585610,Kaile Patershall,9/4/2024,263310.39,"All-in-one meal kit including pasta, meatballs, and sauce for a quick dinner."
749,3544982986476758,Dunc Boom,4/9/2025,546383.0,"Rich dark chocolate bars, perfect for a sweet treat."
750,3566928881033478,Claribel Cunnah,11/30/2024,746790.17,Modern desk lamp that features a built-in USB charging port.
751,589367919616879169,Sapphire Wyper,7/3/2024,967599.78,Convenient water bottle for pets on the go.
752,5585395398519831,Glenn Redhills,2/24/2025,533762.63,Stylish hooks to easily hang shower curtains.
753,3562718000082199,Zia Girhard,8/9/2024,92265.39,Comprehensive first aid kit for home or travel emergencies.
754,6386298441865400,Nathanael Giacomuzzi,11/15/2024,940151.15,"Creamy dip made with caramelized onions, perfect for chips or veggies."
755,3581197067586177,Violante Bramhill,2/8/2025,688216.53,A zero-calorie coconut oil spray for cooking and baking.
756,5108756865940909,Dulcy Bremond,1/18/2025,432535.33,Juicy and tender boneless chicken breasts.
757,3561112113875478,Opalina Tulleth,6/27/2024,10562.71,"Fluffy quinoa mixed with lemon zest and herbs, a perfect side."
758,30242374375386,Gabie Granger,1/20/2025,734312.23,"A zesty salsa made from ripe avocados, tomatoes, onions, and jalapeños, great for dipping or topping."
759,3579713234505066,Teddy Borit,3/23/2025,698992.23,Tofu stir-fried with fresh vegetables in teriyaki sauce.
760,6394145223050174,Ameline Cornforth,12/16/2024,35545.0,Spicy ginger cookies that are crunchy and delicious.
761,3579875698042223,Eziechiele Churchill,6/11/2024,768481.53,Convenient charging pad for wireless charging in vehicles.
762,67592600121298400,Sheilah Thunnerclef,6/16/2024,192356.45,"Creamy ranch dressing, perfect for salads and dips."
763,347774756182434,Lorin Pero,1/10/2025,928709.97,"Crispy and juicy chicken tenders, perfect for dipping."
764,3579413110856671,Liesa Ingon,9/6/2024,862358.15,"Bright and fragrant cilantro, great for garnishes."
765,6767404893804512,Milt Lauritsen,2/9/2025,570026.01,Crunchy seeds perfect for toppings and baking.
766,503893689430887128,Glen Zold,11/23/2024,441748.4,Multi-level cat tree for play and scratching.
767,3554776810865906,Kerianne Duckinfield,12/1/2024,548687.47,Easy-to-make pancake mix with chocolate chips included.
768,5602245262200084,Arabelle Norres,2/27/2025,829790.75,"Frozen salmon fillets marinated in teriyaki sauce, ready to grill or bake."
769,5010121017046054,Charlot De Caroli,9/10/2024,847653.75,Natural energy bites packed with fruits and nuts for a perfect snack.
770,201831120800227,Doe Jupe,12/11/2024,103534.14,Convenient holder for drinks and phones while driving.
771,3563431580539419,Clemmy Beccles,9/3/2024,181640.17,String lights for decorating holiday trees.
772,633326352248313900,Cynthie Sclater,4/7/2025,672381.79,Comfortable eye mask that includes noise-canceling ear plugs.
773,3544046559739487,Corny Le feaver,9/25/2024,154544.65,"Crunchy granola with almonds and a hint of vanilla, perfect for breakfast."
774,3553582117959249,Benedetto Linch,5/31/2024,283534.75,Rich cocoa powder for baking and chocolate recipes.
775,6709465390418883,Daffy Redbourn,11/17/2024,996184.33,"Light and crispy baked chips, a healthier snack option."
776,3534149305900478,Steffi Simoens,4/17/2025,706243.46,"Durable canvas tote bag, perfect for everyday use."
777,5602232974108110,Emlyn Kembry,7/2/2024,994261.7,"A variety pack of classic, roasted red pepper, and garlic hummus."
778,3582555677319611,Zelig Yakubov,3/23/2025,365185.13,Soft and plush robe for comfort after the shower.
779,5020998781676697,Shara Twittey,9/19/2024,580276.86,Rich and buttery mashed potatoes with roasted garlic.
780,3554136083031126,Alexi McCuffie,12/14/2024,212785.71,"A blend of dried fruits and nuts, great for snacking."
781,67715020513446800,Consuelo Vella,9/9/2024,36081.36,"Tender chicken cooked in a rich coconut curry sauce, ready to heat and serve."
782,503880663221083101,Trstram Alty,4/9/2025,412281.3,Complete grooming kit for dogs and cats.
783,6759374722685699,Kalvin Paradis,10/26/2024,446168.39,Advanced electric toothbrush for effective cleaning.
784,3575311786401877,D'arcy Hallworth,3/16/2025,481615.16,Traditional basil pesto made with extra virgin olive oil.
785,3573582625650237,Nowell Puve,12/13/2024,728389.62,"Authentic Italian pasta, perfect for a classic meal."
786,201725757714612,Bobbi Watson,11/5/2024,244956.96,"A nutritious salad with kale, quinoa, and a zesty lemon dressing."
787,3570588674081953,Eddie Eyers,12/20/2024,465273.25,Portable solar charger for outdoor adventures.
788,3559987001358685,Christi Gallimore,12/8/2024,573297.57,Automated litter box that cleans itself after each use.
789,3544638975749254,Rhett Webben,6/2/2024,84725.86,Light and fluffy popcorn coated in sweet honey butter.
790,3589359141604614,Arlena Mussetti,5/1/2025,389664.84,Eco-friendly sealer for protecting concrete surfaces.
791,3556990238328250,Allix Mac Giany,8/17/2024,247708.77,Classic V-neck sweater crafted from soft wool for warmth and style.
792,3546569177248811,Gillan Lahiff,2/25/2025,17438.48,Fresh pre-cut carrot and celery sticks for easy snacking.
793,3549137756214104,Carlie Camamill,3/18/2025,507237.06,Multi-level cat tree for climbing and scratching.
794,201662207517644,Ermina Lonsbrough,12/23/2024,908652.58,Secure digital wireless security camera system.
795,3564450324996445,Ansell Hearley,8/25/2024,114011.43,"Smooth soup made from carrots and ginger, great for cold days."
796,5602215181409868,Marylin Heintsch,10/4/2024,247528.96,"Healthy, crunchy kale chips, a nutritious snack."
797,3574229895914468,Brynn Ridpath,7/23/2024,961093.8,Complete grooming kit for dogs and cats.
798,3557208677127748,Chicky Thorp,1/25/2025,611598.98,Durable backpack with ample storage for outdoor adventures.
799,3589374747047860,Willabella Talby,10/19/2024,1836.27,Complete kit to make your own flavored lip balms at home.
800,3584932271247845,Duffie Lechelle,5/5/2025,262829.78,Everything you need to build a festive gingerbread house.
801,30542474276446,Mildrid Seage,4/30/2025,701243.7,"Lightweight, expandable hoses for easy handling."
802,675971841891951528,Gustav Colafate,1/21/2025,800583.06,Durable baking sheet coated for easy food release.
803,67629283993070475,Lamar Norres,11/13/2024,845191.91,Compact charcoal grill perfect for tailgating.
804,3589963790531851,Clerc Ginnell,11/25/2024,134692.2,Refreshing cranberry juice with no added sugar.
